iteration,ants_ms,evap_ms,comm_border_ms,comm_migrate_ms,update_ms,total_ms,global_food,total_ants
56,0.476776,0.029855,0.012649,0.231865,0.000794,0.55228,0,5000
57,0.465872,0.027126,0.013014,0.220047,0.000747,0.540249,0,5000
58,0.464562,0.024628,0.013437,0.22509,0.000759,0.547645,0,5000
59,0.45494,0.026024,0.012892,0.223899,0.000727,0.538884,0,5000
60,0.472123,0.032859,0.012937,0.240228,0.000809,0.55986,0,5000
61,0.460207,0.036587,0.013312,0.236909,0.000837,0.56184,0,5000
62,0.466757,0.03452,0.014392,0.265769,0.000691,0.599113,0,5000
63,0.537131,0.025142,0.013539,0.259522,0.000744,0.587119,0,5000
64,0.478594,0.025575,0.013209,0.246897,0.000659,0.582768,0,5000
65,0.4879,0.025047,0.014465,0.251586,0.000869,0.594112,0,5000
66,0.468427,0.025635,0.013308,0.239235,0.000828,0.577113,0,5000
67,0.467057,0.025476,0.013751,0.236257,0.00069,0.567104,0,5000
68,0.472426,0.025271,0.019932,0.24567,0.000667,0.582004,0,5000
69,0.467822,0.026651,0.013427,0.249678,0.000774,0.570636,0,5000
70,0.475587,0.025495,0.015924,0.254393,0.000809,0.578395,0,5000
71,0.480217,0.025386,0.013573,0.236224,0.000775,0.559124,0,5000
72,0.493614,0.026424,0.013296,0.233449,0.000725,0.568698,0,5000
73,0.486893,0.027437,0.013951,0.239336,0.000737,0.578018,0,5000
74,0.484998,0.029368,0.01385,0.260764,0.000724,0.604117,0,5000
75,0.586526,0.026984,0.014264,0.299718,0.000729,0.640556,0,5000
76,0.49336,0.026437,0.014029,0.259318,0.000709,0.592161,0,5000
77,0.656685,0.029583,0.01538,0.428897,0.000712,0.772986,0,5000
78,0.49471,0.025266,0.024509,0.257801,0.000636,0.588963,0,5000
79,0.478715,0.026178,0.015275,0.213199,0.000653,0.544691,0,5000
80,0.482512,0.024575,0.01367,0.202653,0.000609,0.538268,0,5000
81,0.483644,0.025925,0.013948,0.210156,0.000642,0.533674,0,5000
82,0.484652,0.024287,0.012835,0.212981,0.0006,0.54324,0,5000
83,0.487891,0.025174,0.012608,0.213123,0.000675,0.538496,0,5000
84,0.49367,0.023866,0.013585,0.20943,0.000605,0.54552,0,5000
85,0.492966,0.028369,0.012573,0.214412,0.000669,0.543068,0,5000
86,0.513879,0.023824,0.012776,0.219044,0.000625,0.568742,0,5000
87,0.552401,0.029918,0.012379,0.277273,0.000662,0.623888,0,5000
88,0.510054,0.023934,0.025599,0.221162,0.000608,0.57991,0,5000
89,0.509596,0.077412,0.01223,0.25627,0.00074,0.61503,0,5000
90,0.492601,0.027829,0.013496,0.227413,0.000669,0.575781,0,5000
91,0.497837,0.027547,0.017401,0.20531,0.0007,0.55703,0,5000
92,0.528486,0.033971,0.014326,0.241816,0.000762,0.591753,0,5000
93,0.491856,0.029012,0.014412,0.227442,0.000755,0.571878,0,5000
94,0.514366,0.037378,0.014603,0.26024,0.000792,0.613307,0,5000
95,0.498746,0.030052,0.015276,0.23317,0.000745,0.603745,0,5000
96,0.592591,0.060175,0.014497,0.331527,0.000774,0.70507,0,5000
97,0.50048,0.028743,0.024322,0.261115,0.000738,0.61959,0,5000
98,0.502613,0.039878,0.01733,0.2637,0.000835,0.603,0,5000
99,0.593581,0.034332,0.017644,0.309666,0.000764,0.65943,0,5000
100,0.506896,0.032841,0.017758,0.256513,0.000667,0.605613,0,5000
101,0.484044,0.03166,0.016029,0.235583,0.000512,0.580419,0,5000
102,0.489922,0.026219,0.023921,0.242957,0.000459,0.592387,0,5000
103,0.482601,0.026177,0.012138,0.242662,0.000539,0.57197,0,5000
104,0.477943,0.025777,0.012034,0.239613,0.000435,0.574984,0,5000
105,0.474213,0.02575,0.012229,0.243296,0.000472,0.571722,0,5000
106,0.472433,0.026172,0.013459,0.231427,0.00045,0.567973,0,5000
107,0.472103,0.026165,0.01301,0.240307,0.000568,0.576444,0,5000
108,0.476709,0.026072,0.013371,0.243322,0.000459,0.576133,0,5000
109,0.480119,0.026362,0.012104,0.244655,0.000517,0.58507,0,5000
110,0.491017,0.027371,0.01549,0.240092,0.000444,0.58758,0,5000
111,0.576065,0.027315,0.017466,0.285205,0.000529,0.630803,0,5000
112,0.494648,0.027422,0.013015,0.264282,0.00046,0.594309,0,5000
113,0.483224,0.026925,0.012243,0.245273,0.000541,0.589131,0,5000
114,0.499425,0.027898,0.012779,0.257256,0.000415,0.59416,0,5000
115,0.514752,0.026743,0.01356,0.270223,0.000588,0.598239,0,5000
116,0.495833,0.030497,0.013122,0.252897,0.000441,0.587007,0,5000
117,0.497902,0.032683,0.01307,0.253865,0.000505,0.596767,0,5000
118,0.488711,0.029315,0.012511,0.248714,0.000451,0.590529,0,5000
119,0.490226,0.030293,0.013172,0.249837,0.000469,0.59341,0,5000
120,0.481218,0.026546,0.017147,0.259529,0.00043,0.590585,0,5000
121,0.493639,0.02676,0.01818,0.248602,0.000517,0.595804,0,5000
122,0.531155,0.029463,0.013102,0.263388,0.000454,0.594488,0,5000
123,0.494954,0.026933,0.027584,0.245764,0.000478,0.586386,0,5000
124,0.483518,0.027479,0.012164,0.245031,0.000406,0.58343,0,5000
125,0.477161,0.026273,0.01232,0.246399,0.000455,0.581187,0,5000
126,0.4924,0.025968,0.012593,0.23432,0.000449,0.583056,0,5000
127,0.474552,0.026543,0.013147,0.249379,0.000478,0.581386,0,5000
128,0.473334,0.026143,0.013557,0.239796,0.000419,0.57641,0,5000
129,0.492357,0.026517,0.053563,0.273834,0.000514,0.605903,0,5000
130,0.486351,0.026544,0.015421,0.250045,0.00039,0.578294,0,5000
131,0.502365,0.026631,0.013459,0.240461,0.000542,0.577305,0,5000
132,0.502438,0.025897,0.01348,0.24675,0.000445,0.579597,0,5000
133,0.482772,0.026546,0.012915,0.250608,0.00053,0.581336,0,5000
134,0.536323,0.027819,0.011781,0.278284,0.002738,0.608335,0,5000
135,0.481365,0.026239,0.034416,0.243029,0.000498,0.566837,0,5000
136,0.490308,0.026057,0.013404,0.241823,0.000438,0.569514,0,5000
137,0.478988,0.028138,0.012992,0.250671,0.00043,0.569487,0,5000
138,0.476945,0.025742,0.012056,0.238523,0.00043,0.568845,0,5000
139,0.491917,0.032142,0.012859,0.250915,0.000469,0.575836,0,5000
140,0.472338,0.030499,0.011704,0.246026,0.000434,0.568169,0,5000
141,0.476926,0.026926,0.012988,0.237244,0.000416,0.566825,0,5000
142,0.464351,0.026791,0.011605,0.234302,0.000433,0.560832,0,5000
143,0.479521,0.026381,0.01455,0.236065,0.000522,0.586357,0,5000
144,0.470451,0.030041,0.013265,0.237053,0.000445,0.578865,0,5000
145,0.48676,0.027608,0.012771,0.2359,0.000484,0.580604,0,5000
146,0.49827,0.02618,0.012581,0.25625,0.00043,0.595243,0,5000
147,0.535806,0.024683,0.02491,0.276936,0.000535,0.605089,0,5000
148,0.485553,0.025007,0.011973,0.241762,0.000424,0.584476,0,5000
149,0.482693,0.024732,0.011555,0.247892,0.000466,0.570424,0,5000
150,0.484605,0.024626,0.012594,0.230712,0.000435,0.571483,0,5000
151,0.499749,0.02815,0.012791,0.24111,0.000524,0.584251,0,5000
152,0.500818,0.026061,0.01513,0.246602,0.000404,0.57932,0,5000
153,0.491915,0.034819,0.015198,0.259421,0.000508,0.609025,0,5000
154,0.498894,0.029187,0.012686,0.273626,0.000424,0.601552,0,5000
155,0.530349,0.02832,0.017639,0.26001,0.000472,0.598762,0,5000
156,0.489944,0.030483,0.012837,0.270239,0.000444,0.601143,0,5000
157,0.48859,0.030031,0.012453,0.271176,0.000475,0.600931,0,5000
158,0.528604,0.035604,0.01243,0.265406,0.000437,0.611642,0,5000
159,0.488082,0.028197,0.020193,0.261757,0.00049,0.603155,0,5000
160,0.485467,0.026985,0.014846,0.264912,0.000431,0.602148,0,5000
161,0.492683,0.028813,0.013563,0.27016,0.005284,0.608309,0,5000
162,0.492731,0.02686,0.012429,0.26974,0.000454,0.603049,0,5000
163,0.500243,0.026368,0.013162,0.254304,0.000511,0.601565,0,5000
164,0.501682,0.025951,0.013184,0.263485,0.000427,0.603196,0,5000
165,0.509393,0.025686,0.011678,0.246431,0.000547,0.592588,0,5000
166,0.516192,0.026356,0.013959,0.237145,0.00044,0.590992,0,5000
167,0.4996,0.02659,0.013172,0.233799,0.000464,0.586515,0,5000
168,0.498751,0.026195,0.013036,0.231687,0.000388,0.593174,0,5000
169,0.503799,0.02599,0.012405,0.236434,0.00052,0.585582,0,5000
170,0.583067,0.028638,0.01204,0.287113,0.000443,0.640367,0,5000
171,0.502298,0.027432,0.012122,0.25739,0.000526,0.59781,0,5000
172,0.490318,0.027889,0.013961,0.240258,0.000461,0.587865,0,5000
173,0.494706,0.026817,0.014109,0.239565,0.000492,0.590849,0,5000
174,0.491172,0.028147,0.01322,0.244005,0.002832,0.588976,0,5000
175,0.490775,0.02684,0.013393,0.239208,0.000607,0.589455,0,5000
176,0.512731,0.028196,0.01549,0.244314,0.000454,0.587951,0,5000
177,0.494832,0.031219,0.01483,0.244313,0.000556,0.596503,0,5000
178,0.498514,0.026994,0.013001,0.241117,0.000442,0.595163,0,5000
179,0.510586,0.030004,0.012181,0.265441,0.003028,0.612097,0,5000
180,0.514202,0.029867,0.014133,0.261736,0.00048,0.619746,0,5000
181,0.518951,0.030784,0.01361,0.272345,0.000525,0.623122,0,5000
182,0.585489,0.028699,0.014714,0.286852,0.000459,0.640908,0,5000
183,0.523153,0.027973,0.015632,0.259905,0.000494,0.623546,0,5000
184,0.515476,0.02793,0.01343,0.269938,0.000478,0.612543,0,5000
185,0.505991,0.027335,0.015292,0.255491,0.000576,0.608805,0,5000
186,0.509939,0.026835,0.013586,0.261579,0.000469,0.610822,0,5000
187,0.499602,0.027121,0.012927,0.259887,0.000571,0.607137,0,5000
188,0.510002,0.026956,0.019451,0.263291,0.000482,0.618377,0,5000
189,0.504748,0.028272,0.012708,0.27295,0.00048,0.618462,0,5000
190,0.50502,0.02765,0.013773,0.268162,0.000487,0.61592,0,5000
191,0.522865,0.0274,0.014255,0.253047,0.000607,0.621934,0,5000
192,0.518246,0.027536,0.013807,0.287056,0.000475,0.628841,0,5000
193,0.587237,0.028206,0.013985,0.295532,0.000582,0.641803,0,5000
194,0.521485,0.028328,0.016412,0.285547,0.000489,0.631571,0,5000
195,0.505041,0.031643,0.014383,0.275359,0.000511,0.624401,0,5000
196,0.509168,0.028096,0.012966,0.261361,0.000468,0.610865,0,5000
197,0.510287,0.028009,0.01282,0.264546,0.000563,0.622303,0,5000
198,0.524176,0.032047,0.015745,0.258787,0.000464,0.630673,0,5000
199,0.51338,0.027796,0.012825,0.270506,0.000506,0.632018,0,5000
200,0.491207,0.027991,0.012689,0.252649,0.000555,0.601656,0,5000
201,0.490926,0.029119,0.012654,0.253036,0.000474,0.602025,0,5000
202,0.492713,0.029962,0.011838,0.250043,0.000436,0.599004,0,5000
203,0.490053,0.026925,0.012231,0.246953,0.000492,0.588698,0,5000
204,0.54074,0.029717,0.01614,0.270747,0.000478,0.616578,0,5000
205,0.506172,0.027711,0.036239,0.272416,0.000516,0.610554,0,5000
206,0.505044,0.026307,0.017314,0.260371,0.000448,0.606239,0,5000
207,0.509614,0.026274,0.012221,0.262392,0.000559,0.602435,0,5000
208,0.501637,0.026289,0.012081,0.253635,0.000518,0.59881,0,5000
209,0.501727,0.026352,0.013057,0.254695,0.000535,0.601209,0,5000
210,0.498462,0.030859,0.012981,0.256669,0.000406,0.610225,0,5000
211,0.493927,0.025218,0.016293,0.252351,0.000527,0.598833,0,5000
212,0.505081,0.02524,0.012226,0.243076,0.000384,0.586506,0,5000
213,0.506085,0.024655,0.012384,0.248845,0.000552,0.591929,0,5000
214,0.499401,0.02412,0.012176,0.240286,0.000426,0.586228,0,5000
215,0.500074,0.026089,0.011542,0.23877,0.000483,0.587852,0,5000
216,0.562754,0.024306,0.012094,0.268517,0.000394,0.615838,0,5000
217,0.499574,0.024995,0.011712,0.226166,0.000535,0.589508,0,5000
218,0.50075,0.028347,0.01389,0.25461,0.000478,0.604956,0,5000
219,0.512205,0.025447,0.012594,0.247147,0.000602,0.600883,0,5000
220,0.510586,0.028252,0.013032,0.245679,0.000486,0.61253,0,5000
221,0.505106,0.02535,0.012869,0.240162,0.00054,0.598891,0,5000
222,0.512191,0.024981,0.01212,0.241403,0.000466,0.595889,0,5000
223,0.494632,0.028016,0.011954,0.242611,0.000535,0.587859,0,5000
224,0.517294,0.025793,0.013033,0.236274,0.000464,0.584971,0,5000
225,0.522325,0.02445,0.011561,0.234271,0.000556,0.580907,0,5000
226,0.497447,0.024438,0.012329,0.227771,0.000456,0.583136,0,5000
227,0.505601,0.024548,0.011692,0.219924,0.000554,0.58483,0,5000
228,0.586481,0.024582,0.012328,0.300198,0.000397,0.643432,0,5000
229,0.503864,0.024521,0.0126,0.241037,0.00055,0.586296,0,5000
230,0.49811,0.024482,0.014962,0.24293,0.000431,0.583476,0,5000
231,0.490634,0.024477,0.014167,0.22809,0.000512,0.58892,0,5000
232,0.499756,0.025017,0.011993,0.230793,0.000391,0.590888,0,5000
233,0.489176,0.027528,0.013218,0.235409,0.000537,0.582842,0,5000
234,0.486933,0.034466,0.012523,0.245271,0.000634,0.596696,0,5000
235,0.499448,0.026034,0.013447,0.254289,0.000514,0.613479,0,5000
236,0.488254,0.024421,0.012252,0.235921,0.000448,0.583005,0,5000
237,0.494085,0.030909,0.011625,0.252003,0.000535,0.594682,0,5000
238,0.499689,0.025353,0.013366,0.2501,0.000438,0.600294,0,5000
239,0.488785,0.024607,0.017129,0.234146,0.000583,0.589919,0,5000
240,0.597332,0.025267,0.012368,0.304379,0.000449,0.649747,0,5000
241,0.485606,0.0249,0.012558,0.244503,0.00042,0.582775,0,5000
242,0.496085,0.024757,0.012632,0.239163,0.000454,0.593563,0,5000
243,0.484745,0.024562,0.013543,0.25131,0.004027,0.586021,0,5000
244,0.487202,0.039803,0.125813,0.339262,0.00051,0.760159,0,5000
245,0.49066,0.028362,0.024156,0.212332,0.000518,0.598199,0,5000
246,0.495196,0.026078,0.015093,0.214721,0.000442,0.59416,0,5000
247,0.494422,0.02556,0.02563,0.220167,0.000574,0.604428,0,5000
248,0.501248,0.027628,0.015652,0.21234,0.000422,0.602935,0,5000
249,0.488558,0.02471,0.012325,0.203262,0.000556,0.585794,0,5000
250,0.486469,0.024245,0.011821,0.195954,0.000449,0.580381,0,5000
251,0.576784,0.02445,0.01753,0.23824,0.003616,0.630607,0,5000
252,0.493817,0.024135,0.011784,0.174843,0.000437,0.580819,0,5000
253,0.494811,0.024952,0.014659,0.184036,0.000506,0.587152,0,5000
254,0.506909,0.026135,0.012359,0.196317,0.000458,0.591018,0,5000
255,0.481679,0.024272,0.016154,0.192472,0.000552,0.574287,0,5000
256,0.486688,0.024962,0.017448,0.205461,0.000455,0.587858,0,5000
257,0.489063,0.024784,0.038262,0.166723,0.000527,0.589742,0,5000
258,0.499473,0.032568,0.018507,0.210922,0.000442,0.59416,0,5000
259,0.511248,0.024428,0.012135,0.189656,0.000624,0.571643,0,5000
260,0.512774,0.024301,0.011924,0.185995,0.000459,0.572194,0,5000
261,0.518714,0.025969,0.014887,0.192369,0.000572,0.574607,0,5000
262,0.513925,0.024291,0.01224,0.177959,0.000444,0.581591,0,5000
263,0.59557,0.02721,0.01192,0.259663,0.000503,0.647227,0,5000
264,0.497266,0.024055,0.012495,0.166558,0.000432,0.567783,0,5000
265,0.508954,0.024681,0.016961,0.192363,0.000575,0.577605,0,5000
266,0.5074,0.027423,0.016806,0.202506,0.000459,0.575458,0,5000
267,0.532727,0.024545,0.015863,0.211883,0.000557,0.589303,0,5000
268,0.600719,0.027157,0.017412,0.297523,0.000526,0.673124,0,5000
269,0.586,0.025045,0.020784,0.277468,0.000582,0.662131,0,5000
270,0.594278,0.025417,0.01464,0.282995,0.000581,0.662693,0,5000
271,0.478531,0.027583,0.018648,0.196161,0.000518,0.577608,0,5000
272,0.48527,0.025033,0.011983,0.197388,0.000469,0.573967,0,5000
273,0.501222,0.027539,0.011532,0.197628,0.0005,0.586753,0,5000
274,0.509893,0.035164,0.01751,0.196829,0.000467,0.595271,0,5000
275,0.584504,0.029802,0.017788,0.2339,0.000588,0.643968,0,5000
276,0.4919,0.027015,0.016315,0.179195,0.000465,0.590405,0,5000
277,0.49496,0.030371,0.016222,0.196729,0.000564,0.597978,0,5000
278,0.507387,0.02945,0.01568,0.232411,0.000478,0.62224,0,5000
279,0.502844,0.025515,0.015397,0.209946,0.000544,0.598585,0,5000
280,0.498595,0.025416,0.012215,0.210331,0.000471,0.598625,0,5000
281,0.50658,0.025389,0.015323,0.220911,0.000502,0.602318,0,5000
282,0.504049,0.02501,0.012167,0.206195,0.000463,0.596585,0,5000
283,0.51127,0.025436,0.012188,0.20608,0.000566,0.598286,0,5000
284,0.51108,0.025085,0.011862,0.200422,0.000461,0.586983,0,5000
285,0.523441,0.025226,0.012046,0.207431,0.000565,0.593225,0,5000
286,0.605968,0.025278,0.014964,0.277052,0.000479,0.661871,0,5000
287,0.518593,0.026993,0.01589,0.194008,0.000559,0.59473,0,5000
288,0.530064,0.041867,0.015933,0.194984,0.000445,0.60957,0,5000
289,0.587247,0.028381,0.016733,0.275638,0.000514,0.661563,0,5000
290,0.529216,0.030915,0.020701,0.217529,0.00046,0.614764,0,5000
291,0.539725,0.033032,0.020514,0.240738,0.000566,0.641046,0,5000
292,0.560554,0.033176,0.016387,0.237223,0.000394,0.641099,0,5000
293,0.534481,0.03307,0.015829,0.229568,0.00054,0.626909,0,5000
294,0.526154,0.033134,0.01601,0.241909,0.000466,0.632328,0,5000
295,0.527263,0.036619,0.01582,0.235296,0.000545,0.625214,0,5000
296,0.525628,0.031625,0.015289,0.238181,0.000474,0.629761,0,5000
297,0.618031,0.032494,0.014127,0.283246,0.000603,0.67617,0,5000
298,0.541655,0.039896,0.016322,0.251988,0.000471,0.657385,0,5000
299,0.540199,0.037307,0.013392,0.254958,0.000547,0.673496,0,5000
300,0.53862,0.043673,0.016025,0.233858,0.000481,0.628269,0,5000
301,0.531522,0.028232,0.019615,0.214589,0.000592,0.599751,0,5000
302,0.532485,0.028208,0.012483,0.204964,0.000483,0.601062,0,5000
303,0.544085,0.027914,0.018378,0.2163,0.000544,0.604438,0,5000
304,0.526454,0.027268,0.019733,0.225518,0.00046,0.606347,0,5000
305,0.546667,0.029022,0.016114,0.224174,0.000514,0.600136,0,5000
306,0.523967,0.026361,0.016611,0.205806,0.000442,0.590642,0,5000
307,0.553452,0.026806,0.012692,0.229061,0.000521,0.607745,0,5000
308,0.52527,0.0292,0.018612,0.213693,0.000435,0.587354,0,5000
309,0.606847,0.024803,0.018769,0.265685,0.000503,0.65944,0,5000
310,0.516493,0.025463,0.019184,0.186275,0.000458,0.57012,0,5000
311,0.505798,0.024499,0.012459,0.220641,0.000516,0.563997,0,5000
312,0.510703,0.027724,0.012787,0.218657,0.000442,0.571417,0,5000
313,0.510659,0.024616,0.011555,0.223726,0.00055,0.571584,0,5000
314,0.521874,0.024517,0.014144,0.221808,0.000426,0.573967,0,5000
315,0.523744,0.025686,0.013057,0.229483,0.000506,0.576623,0,5000
316,0.531156,0.024201,0.012914,0.233288,0.000442,0.583082,0,5000
317,0.533437,0.024433,0.013918,0.230049,0.000589,0.586035,0,5000
318,0.519062,0.024237,0.012233,0.229382,0.000427,0.572311,0,5000
319,0.509419,0.024621,0.01205,0.229085,0.000531,0.565038,0,5000
320,0.512261,0.024282,0.012851,0.243156,0.000448,0.583206,0,5000
321,0.584621,0.024336,0.013761,0.293974,0.000597,0.635639,0,5000
322,0.520103,0.031133,0.012724,0.233372,0.00047,0.574571,0,5000
323,0.502578,0.029169,0.013684,0.238649,0.000593,0.589373,0,5000
324,0.516013,0.033166,0.018185,0.214412,0.000471,0.6045,0,5000
325,0.502157,0.032424,0.012626,0.216899,0.000561,0.586176,0,5000
326,0.511661,0.046445,0.020843,0.240297,0.00045,0.610675,0,5000
327,0.518613,0.031451,0.013875,0.245719,0.00055,0.613722,0,5000
328,0.524167,0.02914,0.013789,0.218462,0.00047,0.590673,0,5000
329,0.522159,0.025083,0.013608,0.240173,0.000569,0.590259,0,5000
330,0.522164,0.024446,0.012477,0.23429,0.000452,0.575696,0,5000
331,0.5195,0.029924,0.019237,0.245282,0.000578,0.586497,0,5000
332,0.537963,0.028622,0.012048,0.341439,0.000382,0.684097,0,5000
333,0.513613,0.024596,0.017293,0.231508,0.000543,0.576953,0,5000
334,0.518232,0.024567,0.014966,0.219111,0.000462,0.570357,0,5000
335,0.518175,0.029041,0.012481,0.234616,0.000543,0.593607,0,5000
336,0.522691,0.0306,0.012317,0.24442,0.000477,0.597664,0,5000
337,0.520006,0.025667,0.01341,0.265958,0.000534,0.613512,0,5000
338,0.524056,0.025057,0.014737,0.243397,0.000481,0.591127,0,5000
339,0.537369,0.029794,0.012865,0.23989,0.000537,0.590892,0,5000
340,0.551908,0.030434,0.012229,0.26035,0.000468,0.6084,0,5000
341,0.545506,0.025335,0.012142,0.259372,0.000571,0.599647,0,5000
342,0.558867,0.026554,0.012043,0.264934,0.000475,0.613137,0,5000
343,0.5518,0.025811,0.012461,0.241143,0.000545,0.608939,0,5000
344,0.629195,0.025371,0.015188,0.323797,0.000464,0.683637,0,5000
345,0.533109,0.027036,0.013201,0.249214,0.00049,0.595038,0,5000
346,0.535461,0.024936,0.012575,0.237226,0.000479,0.589876,0,5000
347,0.552882,0.025578,0.0118,0.254826,0.000599,0.60528,0,5000
348,0.552537,0.025087,0.012179,0.256383,0.000482,0.605942,0,5000
349,0.539476,0.042101,0.013148,0.251918,0.000582,0.606077,0,5000
350,0.547533,0.026244,0.014308,0.260878,0.000468,0.613974,0,5000
351,0.550271,0.025258,0.01261,0.244176,0.000479,0.603873,0,5000
352,0.571646,0.026183,0.011987,0.255116,0.000494,0.626838,0,5000
353,0.58296,0.027494,0.016152,0.269518,0.000597,0.638308,0,5000
354,0.558791,0.026179,0.014111,0.25906,0.000492,0.624566,0,5000
355,0.628417,0.029559,0.012285,0.335162,0.000561,0.692612,0,5000
356,0.570925,0.02958,0.015446,0.268497,0.00042,0.628391,0,5000
357,0.585217,0.026245,0.012472,0.281828,0.000544,0.639899,0,5000
358,0.578355,0.027716,0.014031,0.264579,0.000483,0.636098,0,5000
359,0.55822,0.026695,0.014021,0.271237,0.000603,0.633332,0,5000
360,0.556754,0.026597,0.015721,0.267581,0.00046,0.635738,0,5000
361,0.567686,0.026459,0.014704,0.257367,0.000575,0.632162,0,5000
362,0.544556,0.025987,0.014857,0.251498,0.000486,0.616219,0,5000
363,0.555705,0.026487,0.013313,0.260622,0.000583,0.627725,0,5000
364,0.56645,0.032382,0.012457,0.266379,0.000486,0.623719,0,5000
365,0.54783,0.026313,0.012533,0.251807,0.000606,0.608001,0,5000
366,0.591228,0.028081,0.013819,0.29866,0.000469,0.661009,0,5000
367,0.551668,0.044807,0.038637,0.303336,0.000531,0.649101,0,5000
368,0.595954,0.026302,0.015701,0.260911,0.00046,0.678739,0,5000
369,0.542667,0.031999,0.021454,0.209535,0.000575,0.61879,0,5000
370,0.527443,0.036813,0.028518,0.202177,0.000464,0.611109,0,5000
371,0.535727,0.033043,0.02775,0.213609,0.000575,0.621386,0,5000
372,0.535986,0.035281,0.020903,0.219293,0.000554,0.622164,0,5000
373,0.549036,0.035456,0.020754,0.205029,0.000561,0.61435,0,5000
374,0.542837,0.040325,0.01733,0.202479,0.000463,0.611618,0,5000
375,0.553107,0.044445,0.016288,0.226361,0.000604,0.625738,0,5000
