iteration,ants_ms,evap_ms,comm_border_ms,comm_migrate_ms,update_ms,total_ms,global_food,total_ants
86,1.30015,0.177829,0.009114,0.190319,0.00174,1.57028,0,5000
87,1.30031,0.21039,0.010103,0.147024,0.001489,1.59846,0,5000
88,1.27872,0.206306,0.009619,0.165322,0.001708,1.55469,0,5000
89,1.28325,0.208363,0.010503,0.166274,0.001457,1.57959,0,5000
90,1.30811,0.181196,0.008954,0.217213,0.001336,1.58151,0,5000
91,1.27683,0.205015,0.008817,0.177503,0.001433,1.5529,0,5000
92,1.26534,0.205435,0.008549,0.149303,0.001434,1.54062,0,5000
93,1.27104,0.204889,0.008771,0.173095,0.001566,1.55408,0,5000
94,1.28295,0.186887,0.009155,0.169363,0.001278,1.52732,0,5000
95,1.28094,0.195856,0.008545,0.193197,0.001629,1.56803,0,5000
96,1.27035,0.201157,0.008986,0.173737,0.00154,1.56691,0,5000
97,1.28653,0.202836,0.009274,0.187679,0.001472,1.58544,0,5000
98,1.3032,0.203106,0.009097,0.179607,0.001302,1.56325,0,5000
99,1.29002,0.182228,0.008843,0.177264,0.00145,1.55621,0,5000
100,1.29915,0.170689,0.008989,0.168348,0.001274,1.53348,0,5000
101,1.3124,0.182302,0.008798,0.227292,0.001378,1.5885,0,5000
102,1.31664,0.203052,0.008609,0.209065,0.001575,1.59779,0,5000
103,1.31878,0.187154,0.008992,0.209664,0.001719,1.59372,0,5000
104,1.32096,0.192298,0.009672,0.165432,0.00145,1.57084,0,5000
105,1.33335,0.215115,0.008711,0.177316,0.001456,1.5863,0,5000
106,1.32442,0.184627,0.010032,0.214883,0.001704,1.61655,0,5000
107,1.30913,0.209016,0.010079,0.143536,0.001661,1.61435,0,5000
108,1.30568,0.167862,0.009059,0.175731,0.001301,1.56767,0,5000
109,1.30976,0.209947,0.009087,0.155676,0.001348,1.5535,0,5000
110,1.3139,0.199082,0.008689,0.182881,0.001423,1.58179,0,5000
111,1.29605,0.200211,0.008759,0.166145,0.001305,1.56872,0,5000
112,1.28265,0.197809,0.008649,0.178757,0.001384,1.55331,0,5000
113,1.28242,0.200336,0.012038,0.175307,0.001326,1.5709,0,5000
114,1.26124,0.199602,0.008753,0.165066,0.001523,1.53815,0,5000
115,1.27619,0.155213,0.008685,0.192989,0.001296,1.50982,0,5000
116,1.23955,0.1596,0.00855,0.198012,0.001494,1.49276,0,5000
117,1.24698,0.159452,0.008207,0.136601,0.001228,1.47351,0,5000
118,1.2331,0.150806,0.008515,0.146461,0.001697,1.4694,0,5000
119,1.24852,0.151507,0.00843,0.170856,0.001234,1.48323,0,5000
120,1.26874,0.155085,0.00853,0.1905,0.001434,1.50821,0,5000
121,1.2616,0.156763,0.008714,0.140568,0.001347,1.49968,0,5000
122,1.27423,0.16048,0.00885,0.187253,0.001668,1.52162,0,5000
123,1.282,0.1581,0.008515,0.170095,0.001424,1.52507,0,5000
124,1.28398,0.160869,0.008827,0.209456,0.001624,1.53795,0,5000
125,1.32315,0.168294,0.009024,0.24868,0.001543,1.60653,0,5000
126,1.35349,0.187244,0.012271,0.191829,0.001669,1.64549,0,5000
127,1.32676,0.186509,0.010771,0.219276,0.001829,1.6264,0,5000
128,1.41818,0.214874,0.013793,0.166865,0.001875,1.77086,0,5000
129,1.42283,0.193417,0.018291,0.166981,0.001649,1.76021,0,5000
130,1.36105,0.19734,0.01477,0.150396,0.002062,1.64541,0,5000
131,1.35457,0.160925,0.011869,0.186082,0.001522,1.62478,0,5000
132,1.34442,0.176786,0.00949,0.173263,0.001345,1.59608,0,5000
133,1.34287,0.211343,0.04428,0.183861,0.001765,1.67981,0,5000
134,1.32026,0.19502,0.009727,0.138892,0.001544,1.60659,0,5000
135,1.33307,0.208495,0.010604,0.172352,0.001353,1.61935,0,5000
136,1.30696,0.157014,0.009256,0.189375,0.001278,1.55848,0,5000
137,1.30755,0.1603,0.009038,0.172443,0.001581,1.54584,0,5000
138,1.34715,0.18112,0.008869,0.217204,0.001807,1.62702,0,5000
139,1.32854,0.193726,0.011044,0.2173,0.0016,1.63409,0,5000
140,1.33605,0.182256,0.010574,0.173816,0.001355,1.59658,0,5000
141,1.33871,0.215115,0.009375,0.1821,0.001626,1.6352,0,5000
142,1.33907,0.210783,0.012399,0.207626,0.001736,1.72719,0,5000
143,1.31575,0.172351,0.009457,0.172804,0.001316,1.65523,0,5000
144,1.33416,0.164107,0.009546,0.212587,0.00154,1.57895,0,5000
145,1.32846,0.161271,0.008688,0.178838,0.001353,1.58064,0,5000
146,1.36049,0.159342,0.009307,0.218134,0.001362,1.60618,0,5000
147,1.32637,0.16039,0.00857,0.18993,0.001454,1.56168,0,5000
148,1.31467,0.16525,0.008647,0.17948,0.001438,1.56111,0,5000
149,1.32492,0.158999,0.008795,0.18605,0.001298,1.572,0,5000
150,1.30782,0.175644,0.009012,0.174503,0.001369,1.56387,0,5000
151,1.31075,0.175907,0.009096,0.198494,0.001477,1.5878,0,5000
152,1.35346,0.179335,0.00916,0.232062,0.001455,1.64711,0,5000
153,1.34962,0.203097,0.011242,0.213875,0.001732,1.65998,0,5000
154,1.34163,0.2291,0.014792,0.178968,0.001474,1.68101,0,5000
155,1.32379,0.176743,0.009719,0.183016,0.001386,1.59253,0,5000
156,1.32184,0.175321,0.00918,0.200312,0.00148,1.58876,0,5000
157,1.35533,0.177446,0.008921,0.202194,0.001462,1.60849,0,5000
158,1.3458,0.180176,0.009259,0.211088,0.001469,1.61171,0,5000
159,1.33983,0.160075,0.010553,0.150809,0.001442,1.5944,0,5000
160,1.35489,0.204897,0.009169,0.198385,0.001407,1.64328,0,5000
161,1.35918,0.1633,0.008825,0.213172,0.001526,1.61316,0,5000
162,1.33913,0.176367,0.009148,0.163768,0.001253,1.57374,0,5000
163,1.34353,0.171299,0.008969,0.186387,0.001372,1.58025,0,5000
164,1.30687,0.20748,0.009182,0.175106,0.001486,1.59608,0,5000
165,1.32714,0.185413,0.009613,0.190453,0.001531,1.62203,0,5000
166,1.339,0.213646,0.009504,0.165871,0.001612,1.60421,0,5000
167,1.31345,0.201703,0.008872,0.175591,0.001491,1.60677,0,5000
168,1.36399,0.186374,0.009571,0.203207,0.001478,1.63501,0,5000
169,1.34168,0.208071,0.010115,0.173269,0.001632,1.64535,0,5000
170,1.34443,0.203499,0.009255,0.183481,0.001595,1.62955,0,5000
171,1.33027,0.217766,0.009061,0.20068,0.001629,1.64342,0,5000
172,1.32987,0.247573,0.00935,0.176172,0.001626,1.72331,0,5000
173,1.3143,0.168376,0.009556,0.191407,0.00137,1.63474,0,5000
174,1.30748,0.220975,0.008982,0.167703,0.001428,1.58234,0,5000
175,1.32101,0.188165,0.008655,0.204098,0.001569,1.60375,0,5000
176,1.31411,0.208583,0.008987,0.172161,0.001498,1.59913,0,5000
177,1.3293,0.194972,0.00861,0.219295,0.001482,1.61583,0,5000
178,1.32096,0.208416,0.008583,0.17935,0.001383,1.60324,0,5000
179,1.31839,0.186988,0.009047,0.172253,0.001643,1.57783,0,5000
180,1.32231,0.210246,0.009282,0.149474,0.001272,1.58854,0,5000
181,1.30938,0.176323,0.008748,0.21315,0.001448,1.58026,0,5000
182,1.31062,0.199278,0.008948,0.190261,0.00135,1.59231,0,5000
183,1.32207,0.183317,0.0086,0.222975,0.00143,1.59198,0,5000
184,1.32029,0.203146,0.008863,0.158204,0.001317,1.56517,0,5000
185,1.34381,0.178195,0.008853,0.214787,0.001343,1.61735,0,5000
186,1.37845,0.178888,0.009106,0.235951,0.001526,1.65547,0,5000
187,1.41244,0.17558,0.011093,0.283025,0.00155,1.70662,0,5000
188,1.34291,0.172752,0.011475,0.189211,0.001434,1.60427,0,5000
189,1.3756,0.185755,0.009283,0.224409,0.001478,1.66941,0,5000
190,1.36334,0.178957,0.010426,0.215661,0.001434,1.63417,0,5000
191,1.35622,0.208261,0.008861,0.203069,0.001436,1.64109,0,5000
192,1.41029,0.175424,0.009704,0.23963,0.00149,1.67445,0,5000
193,1.36094,0.2057,0.009566,0.195926,0.00139,1.6413,0,5000
194,1.34558,0.18542,0.008725,0.238041,0.001431,1.62106,0,5000
195,1.35099,0.187175,0.009312,0.195561,0.001505,1.61256,0,5000
196,1.4014,0.213457,0.009313,0.226694,0.001494,1.69459,0,5000
197,1.33929,0.211604,0.008998,0.180854,0.001418,1.62907,0,5000
198,1.34165,0.197135,0.00927,0.162309,0.001405,1.59577,0,5000
199,1.34292,0.191734,0.008972,0.209989,0.001475,1.62648,0,5000
200,1.35054,0.204573,0.015083,0.179988,0.001473,1.64594,0,5000
201,1.32826,0.205649,0.009472,0.184014,0.001512,1.61537,0,5000
202,1.34197,0.188606,0.008832,0.180035,0.001279,1.58986,0,5000
203,1.33005,0.191867,0.009231,0.224411,0.001646,1.61227,0,5000
204,1.33273,0.185908,0.008868,0.222436,0.001652,1.6217,0,5000
205,1.33494,0.184787,0.01063,0.212144,0.001443,1.61491,0,5000
206,1.35033,0.199863,0.009472,0.200445,0.00146,1.63271,0,5000
207,1.33734,0.208448,0.009141,0.173139,0.001602,1.6181,0,5000
208,1.31823,0.204265,0.008911,0.169821,0.001364,1.59504,0,5000
209,1.31399,0.197516,0.008958,0.230911,0.001997,1.6091,0,5000
210,1.37653,0.211552,0.010963,0.213062,0.001564,1.67912,0,5000
211,1.34447,0.195832,0.00976,0.184982,0.001424,1.61365,0,5000
212,1.32841,0.202855,0.009526,0.199257,0.001257,1.62531,0,5000
213,1.32879,0.205384,0.010321,0.180307,0.001455,1.60898,0,5000
214,1.32136,0.203583,0.008922,0.175991,0.001499,1.59874,0,5000
215,1.32239,0.170407,0.008805,0.214489,0.001462,1.58731,0,5000
216,1.32296,0.167345,0.009262,0.219553,0.001374,1.58549,0,5000
217,1.31074,0.207095,0.008871,0.18115,0.001457,1.58814,0,5000
218,1.36342,0.179511,0.009386,0.234252,0.001461,1.64167,0,5000
219,1.34305,0.220364,0.011385,0.187268,0.00144,1.6463,0,5000
220,1.39676,0.175317,0.010026,0.239097,0.001543,1.67543,0,5000
221,1.34527,0.186151,0.011211,0.216281,0.00141,1.64482,0,5000
222,1.35828,0.208244,0.009129,0.199555,0.001438,1.64259,0,5000
223,1.40369,0.205726,0.008729,0.245476,0.001473,1.68143,0,5000
224,1.34456,0.169697,0.009017,0.195713,0.0014,1.60616,0,5000
225,1.36228,0.192971,0.009471,0.240972,0.001442,1.64843,0,5000
226,1.30953,0.203822,0.009079,0.180308,0.001471,1.58785,0,5000
227,1.30954,0.214709,0.008889,0.160425,0.001442,1.5858,0,5000
228,1.31411,0.210258,0.009481,0.189911,0.001551,1.61628,0,5000
229,1.32784,0.193239,0.009506,0.225843,0.001574,1.63039,0,5000
230,1.32261,0.202308,0.00936,0.209514,0.001616,1.62382,0,5000
231,1.33579,0.212231,0.009396,0.189734,0.001474,1.62846,0,5000
232,1.33594,0.192048,0.008828,0.163436,0.001366,1.58355,0,5000
233,1.34855,0.177911,0.008686,0.202696,0.001483,1.61405,0,5000
234,1.33981,0.208598,0.008462,0.157399,0.001265,1.61078,0,5000
235,1.34819,0.193137,0.008773,0.212583,0.001492,1.62922,0,5000
236,1.36576,0.189155,0.009042,0.233484,0.001447,1.65109,0,5000
237,1.32568,0.177737,0.00915,0.158125,0.0015,1.58651,0,5000
238,1.32851,0.21276,0.00921,0.175103,0.001685,1.61999,0,5000
239,1.33483,0.199906,0.008833,0.15915,0.001369,1.58864,0,5000
240,1.37311,0.18457,0.009404,0.19497,0.005838,1.63679,0,5000
241,1.33109,0.20656,0.008736,0.152709,0.001401,1.61572,0,5000
242,1.31798,0.203931,0.008676,0.138575,0.001804,1.60238,0,5000
243,1.34981,0.209731,0.00969,0.199327,0.00149,1.63065,0,5000
244,1.33518,0.202117,0.009191,0.189337,0.001471,1.61263,0,5000
245,1.33178,0.185503,0.008904,0.207358,0.001606,1.61481,0,5000
246,1.34282,0.168493,0.00863,0.202173,0.001531,1.59867,0,5000
247,1.3507,0.198766,0.008482,0.191538,0.001628,1.62911,0,5000
248,1.34986,0.165017,0.009288,0.202609,0.001354,1.59169,0,5000
249,1.30746,0.158394,0.009286,0.192318,0.001464,1.5509,0,5000
250,1.31127,0.170755,0.008845,0.181278,0.001328,1.54646,0,5000
251,1.3186,0.158914,0.008854,0.166904,0.001282,1.55981,0,5000
252,1.33122,0.155377,0.01183,0.191934,0.001217,1.56677,0,5000
253,1.31495,0.156709,0.008372,0.189465,0.001689,1.54579,0,5000
254,1.32051,0.155435,0.008706,0.209364,0.001268,1.5485,0,5000
255,1.31801,0.160348,0.00861,0.189734,0.001228,1.54787,0,5000
256,1.31801,0.183184,0.008463,0.16235,0.001287,1.55079,0,5000
257,1.31836,0.162905,0.009183,0.204322,0.001461,1.54824,0,5000
258,1.31793,0.162923,0.008974,0.204739,0.001742,1.57253,0,5000
259,1.31775,0.166099,0.009576,0.174049,0.00127,1.55548,0,5000
260,1.30761,0.157411,0.00874,0.205953,0.001343,1.5425,0,5000
261,1.3311,0.159564,0.008837,0.208371,0.001396,1.56963,0,5000
262,1.34207,0.160767,0.00931,0.189733,0.001489,1.589,0,5000
263,1.35512,0.159208,0.009455,0.208584,0.001362,1.59673,0,5000
264,1.36072,0.161486,0.00909,0.204387,0.001444,1.61039,0,5000
265,1.34395,0.199571,0.032666,0.174112,0.001269,1.62887,0,5000
266,1.37611,0.158258,0.011523,0.238219,0.001402,1.60973,0,5000
267,1.3388,0.187649,0.009222,0.170928,0.00142,1.58157,0,5000
268,1.33841,0.212729,0.008871,0.170225,0.001326,1.61856,0,5000
269,1.35232,0.211626,0.008968,0.185985,0.001409,1.63919,0,5000
270,1.34528,0.20962,0.009286,0.212369,0.001468,1.63776,0,5000
271,1.32582,0.211932,0.008677,0.183013,0.001334,1.59718,0,5000
272,1.31013,0.187472,0.008883,0.214322,0.00164,1.59231,0,5000
273,1.33143,0.212593,0.008778,0.192553,0.001372,1.61624,0,5000
274,1.31586,0.207979,0.008755,0.196688,0.001527,1.59825,0,5000
275,1.32573,0.189957,0.008957,0.226024,0.001473,1.61298,0,5000
276,1.33844,0.173181,0.00869,0.231596,0.001531,1.5905,0,5000
277,1.34864,0.219409,0.008753,0.195233,0.00145,1.62466,0,5000
278,1.32769,0.208731,0.009048,0.204423,0.001479,1.6127,0,5000
279,1.35441,0.204057,0.009069,0.184244,0.001552,1.61787,0,5000
280,1.3305,0.192351,0.00933,0.199928,0.001538,1.60091,0,5000
281,1.36119,0.209741,0.008736,0.190191,0.001292,1.62881,0,5000
282,1.35149,0.203114,0.008824,0.190224,0.001481,1.6353,0,5000
283,1.36367,0.19497,0.009674,0.203417,0.001519,1.64187,0,5000
284,1.34671,0.190559,0.009056,0.171183,0.001551,1.60352,0,5000
285,1.37867,0.205786,0.008992,0.20699,0.001305,1.62238,0,5000
286,1.33574,0.202209,0.008785,0.180176,0.001453,1.60981,0,5000
287,1.35273,0.183229,0.008995,0.198149,0.001409,1.60441,0,5000
288,1.35454,0.209195,0.008768,0.208847,0.001591,1.63999,0,5000
289,1.34153,0.185979,0.008963,0.188632,0.001315,1.6064,0,5000
290,1.3537,0.183249,0.008842,0.208892,0.001658,1.62603,0,5000
291,1.36482,0.209142,0.0104,0.202228,0.001585,1.66735,0,5000
292,1.37779,0.208947,0.008843,0.21198,0.001426,1.66459,0,5000
293,1.35203,0.213172,0.009378,0.168843,0.001453,1.61148,0,5000
294,1.35215,0.21465,0.009183,0.217801,0.001419,1.64119,0,5000
295,1.38904,0.203685,0.009043,0.188009,0.001448,1.65436,0,5000
296,1.40105,0.215898,0.009736,0.189305,0.001414,1.66621,0,5000
297,1.3956,0.173839,0.009445,0.207913,0.001457,1.65542,0,5000
298,1.38791,0.187033,0.00932,0.250375,0.001354,1.67601,0,5000
299,1.37606,0.213413,0.009041,0.181726,0.001302,1.62545,0,5000
300,1.34798,0.17933,0.00911,0.227706,0.00159,1.61998,0,5000
301,1.37907,0.191819,0.009195,0.230439,0.001507,1.67874,0,5000
302,1.39006,0.160932,0.009317,0.238024,0.001603,1.65012,0,5000
303,1.40102,0.213034,0.009184,0.203877,0.001441,1.66581,0,5000
304,1.4064,0.206317,0.009657,0.251504,0.00149,1.69767,0,5000
305,1.35315,0.21547,0.009307,0.165805,0.001561,1.60705,0,5000
306,1.36474,0.206452,0.0087,0.238594,0.001414,1.64711,0,5000
307,1.35933,0.20923,0.008553,0.214524,0.001417,1.64433,0,5000
308,1.33537,0.208264,0.008653,0.216635,0.001584,1.63357,0,5000
309,1.34487,0.208247,0.008575,0.216726,0.001387,1.62869,0,5000
310,1.38015,0.198374,0.00883,0.220509,0.001248,1.63392,0,5000
311,1.30023,0.204914,0.008766,0.162179,0.00143,1.57972,0,5000
312,1.30981,0.168838,0.009268,0.203928,0.001277,1.55666,0,5000
313,1.35982,0.172588,0.0089,0.272656,0.001357,1.6284,0,5000
314,1.34887,0.248753,0.009336,0.129568,0.001244,1.60669,0,5000
315,1.35932,0.230954,0.015756,0.014956,0.001348,1.65089,0,5000
316,1.3084,0.194055,0.009,0.065081,0.001484,1.59688,0,5000
317,1.31981,0.208797,0.008802,0.212347,0.001365,1.60515,0,5000
318,1.35107,0.183612,0.008906,0.258438,0.001423,1.63254,0,5000
319,1.37313,0.194726,0.00871,0.225533,0.00162,1.6285,0,5000
320,1.36684,0.198423,0.010158,0.248271,0.001381,1.65633,0,5000
321,1.3575,0.199055,0.008962,0.236008,0.001579,1.64795,0,5000
322,1.36404,0.202893,0.009296,0.180016,0.001377,1.62067,0,5000
323,1.35619,0.188043,0.009438,0.212691,0.001447,1.63406,0,5000
324,1.36662,0.197444,0.009669,0.225966,0.001578,1.6281,0,5000
325,1.37765,0.19872,0.009017,0.235959,0.001459,1.63381,0,5000
326,1.36823,0.210043,0.009663,0.249966,0.00142,1.65638,0,5000
327,1.36063,0.190651,0.008644,0.21876,0.001596,1.61612,0,5000
328,1.39802,0.199322,0.010096,0.293132,0.001687,1.69587,0,5000
329,1.37363,0.182804,0.011283,0.224454,0.001551,1.64329,0,5000
330,1.40432,0.211583,0.009692,0.212008,0.001984,1.69902,0,5000
331,1.41747,0.200517,0.009366,0.237535,0.001414,1.68598,0,5000
332,1.39964,0.201293,0.009569,0.24813,0.001599,1.69211,0,5000
333,1.4054,0.183363,0.00918,0.251,0.001532,1.6826,0,5000
334,1.39513,0.213812,0.009683,0.221273,0.001436,1.701,0,5000
335,1.40723,0.179419,0.009469,0.272598,0.001493,1.68359,0,5000
336,1.36543,0.206049,0.009297,0.233868,0.001648,1.65028,0,5000
337,1.40011,0.186393,0.009016,0.268427,0.001371,1.67168,0,5000
338,1.40618,0.207337,0.009315,0.255721,0.001564,1.69068,0,5000
339,1.37599,0.205617,0.009225,0.231766,0.001593,1.65876,0,5000
340,1.35658,0.18446,0.009209,0.265482,0.001415,1.63858,0,5000
341,1.36154,0.165869,0.009031,0.230583,0.001424,1.61061,0,5000
342,1.35363,0.168589,0.009333,0.229721,0.001571,1.62282,0,5000
343,1.39524,0.161275,0.009948,0.256959,0.001538,1.66665,0,5000
344,1.39137,0.20417,0.009319,0.212568,0.001608,1.67727,0,5000
345,1.39924,0.198069,0.009228,0.221492,0.001676,1.64553,0,5000
346,1.41711,0.15966,0.009145,0.261968,0.001253,1.65657,0,5000
347,1.37903,0.162233,0.008939,0.232897,0.001465,1.62512,0,5000
348,1.36071,0.17532,0.008999,0.231005,0.001334,1.60269,0,5000
349,1.38016,0.16155,0.009123,0.26409,0.001333,1.63523,0,5000
350,1.36511,0.164505,0.009116,0.244457,0.001574,1.61201,0,5000
351,1.36937,0.168092,0.009213,0.246129,0.001606,1.63591,0,5000
352,1.39321,0.181874,0.009871,0.200001,0.001422,1.66417,0,5000
353,1.39079,0.200003,0.009228,0.240675,0.001649,1.67818,0,5000
354,1.38966,0.199228,0.009572,0.239609,0.001562,1.68302,0,5000
355,1.39034,0.213576,0.009723,0.238652,0.001416,1.67914,0,5000
356,1.36655,0.205032,0.009276,0.219269,0.001433,1.63912,0,5000
357,1.37289,0.19412,0.00863,0.230949,0.001515,1.63908,0,5000
358,1.35194,0.213694,0.009322,0.219927,0.001432,1.63908,0,5000
359,1.34316,0.211977,0.00904,0.223414,0.00152,1.6313,0,5000
360,1.34409,0.166959,0.009023,0.229436,0.00134,1.60429,0,5000
361,1.36423,0.220282,0.009131,0.240038,0.001493,1.65174,0,5000
362,1.3642,0.177036,0.009108,0.224701,0.001406,1.61244,0,5000
363,1.36454,0.189644,0.009584,0.267123,0.001763,1.67127,0,5000
364,1.37163,0.200529,0.009867,0.206422,0.001369,1.63031,0,5000
365,1.36883,0.161161,0.009064,0.239837,0.001274,1.61059,0,5000
366,1.36085,0.166851,0.009378,0.225299,0.001257,1.60108,0,5000
367,1.3597,0.181668,0.008668,0.232642,0.001422,1.61646,0,5000
368,1.37719,0.15882,0.008989,0.249082,0.001279,1.61007,0,5000
369,1.39298,0.165776,0.008739,0.271607,0.001369,1.6354,0,5000
370,1.4164,0.165476,0.009314,0.256028,0.00132,1.65896,0,5000
371,1.41242,0.165553,0.009061,0.240622,0.00141,1.65641,0,5000
372,1.41793,0.164455,0.009348,0.279202,0.001557,1.66161,0,5000
373,1.42079,0.16531,0.009335,0.290565,0.001585,1.67844,0,5000
374,1.41417,0.162344,0.009539,0.253052,0.001417,1.66053,0,5000
375,1.41099,0.181248,0.008949,0.224266,0.001271,1.65825,0,5000
