iteration,food_quantity,first_food_arrived,t_ants_s,t_evaporation_s,t_update_s,t_render_s,t_total_s
1,0,0,0.000532355,0.00010524,4.49e-06,0,0.000642085
2,0,0,0.000283482,7.5212e-05,4.808e-06,0,0.000363502
3,0,0,0.000287583,6.6267e-05,4.412e-06,0,0.000358262
4,0,0,0.000288201,6.1321e-05,4.172e-06,0,0.000353694
5,0,0,0.000293894,6.1102e-05,4.412e-06,0,0.000359408
6,0,0,0.000301397,6.0496e-05,4.415e-06,0,0.000366308
7,0,0,0.000301502,6.0199e-05,4.893e-06,0,0.000366594
8,0,0,0.000307236,6.1856e-05,4.702e-06,0,0.000373794
9,0,0,0.000316068,6.0973e-05,4.5e-06,0,0.000381541
10,0,0,0.000311242,6.1917e-05,4.698e-06,0,0.000377857
11,0,0,0.000310887,6.468e-05,4.511e-06,0,0.000380078
12,0,0,0.000312623,6.1916e-05,4.703e-06,0,0.000379242
13,0,0,0.000315179,6.1075e-05,4.674e-06,0,0.000380928
14,0,0,0.000319859,6.8074e-05,4.849e-06,0,0.000392782
15,0,0,0.000315536,6.6868e-05,4.532e-06,0,0.000386936
16,0,0,0.000319167,6.4638e-05,4.029e-06,0,0.000387834
17,0,0,0.000321406,6.3065e-05,4.192e-06,0,0.000388663
18,0,0,0.000318566,6.2626e-05,4.439e-06,0,0.000385631
19,0,0,0.000321772,6.1708e-05,4.221e-06,0,0.000387701
20,0,0,0.00032953,6.3753e-05,4.546e-06,0,0.000397829
21,0,0,0.000327966,6.3586e-05,4.778e-06,0,0.00039633
22,0,0,0.00033063,6.5262e-05,4.266e-06,0,0.000400158
23,0,0,0.000319155,6.384e-05,4.471e-06,0,0.000387466
24,0,0,0.000325274,6.1959e-05,4.678e-06,0,0.000391911
25,0,0,0.000322295,6.2359e-05,4.596e-06,0,0.00038925
26,0,0,0.000322476,6.3051e-05,4.56e-06,0,0.000390087
27,0,0,0.0003357,6.3741e-05,4.708e-06,0,0.000404149
28,0,0,0.000333164,6.4121e-05,4.722e-06,0,0.000402007
29,0,0,0.00033121,6.4158e-05,4.857e-06,0,0.000400225
30,0,0,0.000327061,6.3297e-05,4.784e-06,0,0.000395142
31,0,0,0.00032583,6.3854e-05,4.963e-06,0,0.000394647
32,0,0,0.000332132,6.3516e-05,4.401e-06,0,0.000400049
33,0,0,0.000329959,6.1935e-05,4.658e-06,0,0.000396552
34,0,0,0.000342175,6.4995e-05,4.546e-06,0,0.000411716
35,0,0,0.000343052,6.4491e-05,4.907e-06,0,0.00041245
36,0,0,0.000340445,6.514e-05,5.223e-06,0,0.000410808
37,0,0,0.000338593,6.4095e-05,4.977e-06,0,0.000407665
38,0,0,0.000334896,6.4377e-05,5.026e-06,0,0.000404299
39,0,0,0.00034602,6.6149e-05,4.701e-06,0,0.00041687
40,0,0,0.000343122,6.7301e-05,4.834e-06,0,0.000415257
41,0,0,0.000342135,6.9173e-05,4.675e-06,0,0.000415983
42,0,0,0.00034294,6.7073e-05,5.068e-06,0,0.000415081
43,0,0,0.000349886,6.8222e-05,4.987e-06,0,0.000423095
44,0,0,0.000350107,6.7885e-05,5.316e-06,0,0.000423308
45,0,0,0.00034939,6.7862e-05,4.629e-06,0,0.000421881
46,0,0,0.000349352,6.7188e-05,5.014e-06,0,0.000421554
47,0,0,0.000349055,6.5557e-05,5.089e-06,0,0.000419701
