iteration,food_quantity,first_food_arrived,t_ants_s,t_evaporation_s,t_update_s,t_render_s,t_total_s
1,0,0,0.000451561,0.000103687,4.04e-06,0,0.000559288
2,0,0,0.000201546,5.7642e-05,3.816e-06,0,0.000263004
3,0,0,0.00020541,5.0635e-05,3.79e-06,0,0.000259835
4,0,0,0.000210018,5.1072e-05,3.795e-06,0,0.000264885
5,0,0,0.0002467,4.917e-05,3.727e-06,0,0.000299597
6,0,0,0.000223777,5.049e-05,3.647e-06,0,0.000277914
7,0,0,0.000221165,4.3212e-05,3.58e-06,0,0.000267957
8,0,0,0.000220893,4.4036e-05,3.618e-06,0,0.000268547
9,0,0,0.000220219,4.0103e-05,3.538e-06,0,0.00026386
10,0,0,0.000222489,4.2285e-05,3.571e-06,0,0.000268345
11,0,0,0.000223676,4.2187e-05,3.66e-06,0,0.000269523
12,0,0,0.000228994,3.9847e-05,6.431e-06,0,0.000275272
13,0,0,0.000219296,3.9416e-05,4.376e-06,0,0.000263088
14,0,0,0.000219382,3.978e-05,4.273e-06,0,0.000263435
15,0,0,0.00022132,4.2908e-05,4.045e-06,0,0.000268273
16,0,0,0.000226108,4.0253e-05,4.267e-06,0,0.000270628
17,0,0,0.000223737,4.9109e-05,4.205e-06,0,0.000277051
18,0,0,0.000222224,4.8239e-05,3.986e-06,0,0.000274449
19,0,0,0.000221872,5.3576e-05,4.186e-06,0,0.000279634
20,0,0,0.000222735,4.8322e-05,4.06e-06,0,0.000275117
21,0,0,0.000222772,4.8125e-05,4.12e-06,0,0.000275017
22,0,0,0.000223314,4.8442e-05,4.017e-06,0,0.000275773
23,0,0,0.000225329,4.8477e-05,4.151e-06,0,0.000277957
24,0,0,0.000223709,4.838e-05,4.061e-06,0,0.00027615
25,0,0,0.000222811,4.8224e-05,4.23e-06,0,0.000275265
26,0,0,0.000222034,4.8486e-05,4.313e-06,0,0.000274833
27,0,0,0.000223972,4.8345e-05,4.17e-06,0,0.000276487
28,0,0,0.000222269,4.8643e-05,4.3e-06,0,0.000275212
29,0,0,0.000221873,4.8386e-05,3.982e-06,0,0.000274241
30,0,0,0.000225971,4.8441e-05,4.224e-06,0,0.000278636
31,0,0,0.00023473,4.8158e-05,4.319e-06,0,0.000287207
32,0,0,0.000223725,4.7783e-05,4.027e-06,0,0.000275535
33,0,0,0.000224742,4.7861e-05,3.946e-06,0,0.000276549
34,0,0,0.000228781,4.828e-05,4.09e-06,0,0.000281151
