iteration,food_quantity,first_food_arrived,t_ants_s,t_evaporation_s,t_update_s,t_render_s,t_total_s
1,0,0,0.001721702,0.000322933,3.238e-06,0,0.002047873
2,0,0,0.001657228,0.000220097,2.918e-06,0,0.001880243
3,0,0,0.001635005,0.000224719,2.843e-06,0,0.001862567
4,0,0,0.001671789,0.000207125,3.255e-06,0,0.001882169
5,0,0,0.001735868,0.000204775,2.871e-06,0,0.001943514
6,0,0,0.001731523,0.000193644,2.881e-06,0,0.001928048
7,0,0,0.001786901,0.000235999,2.919e-06,0,0.002025819
8,0,0,0.001838449,0.00027422,3.026e-06,0,0.002115695
9,0,0,0.001788976,0.000226352,2.938e-06,0,0.002018266
10,0,0,0.001796875,0.000220671,2.955e-06,0,0.002020501
11,0,0,0.001796433,0.000190525,2.957e-06,0,0.001989915
12,0,0,0.001793529,0.000200763,2.824e-06,0,0.001997116
13,0,0,0.001832385,0.000224473,2.818e-06,0,0.002059676
14,0,0,0.001843489,0.000197592,2.869e-06,0,0.00204395
15,0,0,0.001804592,0.00020483,2.84e-06,0,0.002012262
16,0,0,0.002004607,0.00038517,3.142e-06,0,0.002392919
17,0,0,0.00188757,0.000225799,3.019e-06,0,0.002116388
18,0,0,0.001866536,0.000203748,7.247e-06,0,0.002077531
19,0,0,0.001871216,0.0001932,2.959e-06,0,0.002067375
20,0,0,0.001850164,0.000188361,2.809e-06,0,0.002041334
21,0,0,0.001877205,0.000214579,3.135e-06,0,0.002094919
22,0,0,0.001909779,0.000215632,2.898e-06,0,0.002128309
23,0,0,0.001886042,0.000230259,3.15e-06,0,0.002119451
24,0,0,0.002101042,0.000259409,3.171e-06,0,0.002363622
25,0,0,0.001927476,0.000218876,2.807e-06,0,0.002149159
26,0,0,0.001910258,0.000204283,2.888e-06,0,0.002117429
27,0,0,0.001887399,0.000210511,3.204e-06,0,0.002101114
28,0,0,0.001936942,0.000259985,3.135e-06,0,0.002200062
29,0,0,0.001996522,0.00022477,2.91e-06,0,0.002224202
30,0,0,0.001959232,0.000213815,2.786e-06,0,0.002175833
31,0,0,0.001965582,0.000256463,3.216e-06,0,0.002225261
32,0,0,0.001974882,0.00026982,2.882e-06,0,0.002247584
33,0,0,0.001966886,0.000213572,2.807e-06,0,0.002183265
34,0,0,0.001927476,0.000199675,2.928e-06,0,0.002130079
35,0,0,0.001879212,0.000183046,2.757e-06,0,0.002065015
36,0,0,0.001970062,0.000186465,2.82e-06,0,0.002159347
37,0,0,0.001908189,0.000181649,2.686e-06,0,0.002092524
38,0,0,0.001929433,0.000180889,2.748e-06,0,0.00211307
39,0,0,0.001969522,0.000247973,2.857e-06,0,0.002220352
40,0,0,0.002120674,0.000448057,4.477e-06,0,0.002573208
41,0,0,0.002841933,0.000321764,3.407e-06,0,0.003167104
42,0,0,0.002259021,0.000295342,3.607e-06,0,0.00255797
43,0,0,0.002263871,0.000316598,3.997e-06,0,0.002584466
44,0,0,0.002301969,0.000311038,3.864e-06,0,0.002616871
45,0,0,0.002303429,0.000354064,4.198e-06,0,0.002661691
46,0,0,0.002343291,0.000329276,3.723e-06,0,0.00267629
47,0,0,0.002381407,0.000323377,3.777e-06,0,0.002708561
48,0,0,0.002387814,0.00031967,3.719e-06,0,0.002711203
49,0,0,0.002332111,0.000315907,3.592e-06,0,0.00265161
50,0,0,0.002301096,0.000298974,3.511e-06,0,0.002603581
51,0,0,0.002270464,0.000300333,3.679e-06,0,0.002574476
52,0,0,0.00234561,0.000395928,3.785e-06,0,0.002745323
53,0,0,0.00210616,0.000373238,3.46e-06,0,0.002482858
54,0,0,0.002014045,0.000356277,3.579e-06,0,0.002373901
55,0,0,0.002021044,0.000373428,3.473e-06,0,0.002397945
56,0,0,0.002203639,0.000350684,3.798e-06,0,0.002558121
57,0,0,0.002277175,0.000351844,3.724e-06,0,0.002632743
58,0,0,0.002322284,0.000357592,4.013e-06,0,0.002683889
59,0,0,0.00235424,0.000369416,4.706e-06,0,0.002728362
60,0,0,0.002423034,0.0003403,3.669e-06,0,0.002767003
61,0,0,0.002279991,0.000290574,6.314e-06,0,0.002576879
62,0,0,0.002138796,0.000220511,2.984e-06,0,0.002362291
63,0,0,0.002048922,0.000219893,2.816e-06,0,0.002271631
64,0,0,0.001926469,0.000179596,2.842e-06,0,0.002108907
65,0,0,0.001918485,0.000182945,2.871e-06,0,0.002104301
66,0,0,0.001905696,0.000176629,2.771e-06,0,0.002085096
67,0,0,0.001916832,0.000182542,2.988e-06,0,0.002102362
68,0,0,0.001907592,0.000176464,2.851e-06,0,0.002086907
69,0,0,0.001949883,0.000179478,2.56e-06,0,0.002131921
70,0,0,0.00194635,0.000233393,3.221e-06,0,0.002182964
71,0,0,0.001916181,0.000240741,3.391e-06,0,0.002160313
72,0,0,0.001897477,0.000240743,3.144e-06,0,0.002141364
73,0,0,0.001895877,0.000240123,3.286e-06,0,0.002139286
74,0,0,0.001887178,0.000177417,2.659e-06,0,0.002067254
75,0,0,0.001913897,0.000181704,3.002e-06,0,0.002098603
76,0,0,0.001944667,0.000176566,2.655e-06,0,0.002123888
77,0,0,0.001923607,0.000179445,2.659e-06,0,0.002105711
78,0,0,0.001926515,0.000185928,2.946e-06,0,0.002115389
79,0,0,0.001922721,0.000179891,2.788e-06,0,0.0021054
80,0,0,0.001894277,0.000182105,2.838e-06,0,0.00207922
81,0,0,0.001926643,0.000180974,2.809e-06,0,0.002110426
82,0,0,0.001912122,0.00017806,2.733e-06,0,0.002092915
83,0,0,0.001934513,0.000184769,2.903e-06,0,0.002122185
84,0,0,0.001947262,0.000176876,2.759e-06,0,0.002126897
85,0,0,0.001924827,0.000180677,2.811e-06,0,0.002108315
86,0,0,0.001912668,0.000183275,2.78e-06,0,0.002098723
87,0,0,0.001918979,0.000181139,2.885e-06,0,0.002103003
88,0,0,0.001939385,0.000186719,2.772e-06,0,0.002128876
89,0,0,0.001958848,0.000176218,2.688e-06,0,0.002137754
90,0,0,0.001931145,0.000192816,3.167e-06,0,0.002127128
91,0,0,0.001912875,0.000215132,3.235e-06,0,0.002131242
92,0,0,0.001907603,0.000191279,3.092e-06,0,0.002101974
93,0,0,0.001935935,0.000239578,2.899e-06,0,0.002178412
94,0,0,0.001949259,0.000181222,2.806e-06,0,0.002133287
95,0,0,0.001922594,0.0001774,2.743e-06,0,0.002102737
96,0,0,0.001950525,0.000174839,2.844e-06,0,0.002128208
97,0,0,0.001924873,0.000182171,5.043e-06,0,0.002112087
98,0,0,0.001922464,0.000184639,2.931e-06,0,0.002110034
99,0,0,0.001910747,0.000176253,2.802e-06,0,0.002089802
100,0,0,0.001907292,0.000189899,2.957e-06,0,0.002100148
101,0,0,0.002100237,0.000249404,2.886e-06,0,0.002352527
102,0,0,0.001949391,0.000278003,3.172e-06,0,0.002230566
103,0,0,0.001927066,0.000243601,2.909e-06,0,0.002173576
104,0,0,0.001932213,0.000200877,2.869e-06,0,0.002135959
105,0,0,0.001907178,0.000184061,2.766e-06,0,0.002094005
106,0,0,0.001912924,0.000180553,2.84e-06,0,0.002096317
107,0,0,0.001932659,0.000187464,2.765e-06,0,0.002122888
108,0,0,0.001908878,0.000179613,2.675e-06,0,0.002091166
109,0,0,0.001917494,0.000189824,2.672e-06,0,0.00210999
110,0,0,0.001933123,0.000186725,3.029e-06,0,0.002122877
111,0,0,0.001910423,0.000185979,2.94e-06,0,0.002099342
112,0,0,0.00193426,0.000185085,2.846e-06,0,0.002122191
113,0,0,0.001909624,0.000179601,2.726e-06,0,0.002091951
114,0,0,0.001942431,0.000180108,2.643e-06,0,0.002125182
115,0,0,0.001934348,0.00018933,2.734e-06,0,0.002126412
116,0,0,0.001921112,0.000238935,3.145e-06,0,0.002163192
117,0,0,0.001934941,0.000190968,2.721e-06,0,0.00212863
118,0,0,0.001926726,0.000181942,2.952e-06,0,0.00211162
119,0,0,0.001954321,0.000213973,3.075e-06,0,0.002171369
120,0,0,0.001959159,0.000210179,3.029e-06,0,0.002172367
121,0,0,0.001953693,0.000198241,2.817e-06,0,0.002154751
122,0,0,0.001943856,0.000192354,2.765e-06,0,0.002138975
123,0,0,0.001936097,0.000181851,2.649e-06,0,0.002120597
124,0,0,0.001952226,0.000184278,2.987e-06,0,0.002139491
125,0,0,0.001917996,0.000189963,2.718e-06,0,0.002110677
126,0,0,0.001918563,0.000181736,2.734e-06,0,0.002103033
127,0,0,0.001930993,0.00018297,2.941e-06,0,0.002116904
128,0,0,0.001918492,0.000184831,2.925e-06,0,0.002106248
129,0,0,0.001918643,0.000179394,2.811e-06,0,0.002100848
130,0,0,0.001939292,0.000177956,2.831e-06,0,0.002120079
131,0,0,0.001947872,0.000184064,2.868e-06,0,0.002134804
132,0,0,0.002028083,0.000228904,2.894e-06,0,0.002259881
133,0,0,0.001948762,0.000196285,2.951e-06,0,0.002147998
134,0,0,0.001939875,0.000200261,2.826e-06,0,0.002142962
135,0,0,0.001924882,0.000194342,2.844e-06,0,0.002122068
136,0,0,0.001926537,0.000179473,2.66e-06,0,0.00210867
137,0,0,0.001917054,0.000202315,3.216e-06,0,0.002122585
138,0,0,0.001938583,0.000185765,2.789e-06,0,0.002127137
139,0,0,0.001936657,0.000181314,2.75e-06,0,0.002120721
140,0,0,0.001920197,0.000195041,2.876e-06,0,0.002118114
141,0,0,0.002173875,0.000304437,3.098e-06,0,0.00248141
142,0,0,0.002127806,0.000389522,3.335e-06,0,0.002520663
143,0,0,0.002122487,0.000327894,3.285e-06,0,0.002453666
144,0,0,0.002215957,0.00043491,4.471e-06,0,0.002655338
145,0,0,0.002196305,0.000393849,3.585e-06,0,0.002593739
146,0,0,0.002141428,0.000354956,3.888e-06,0,0.002500272
147,0,0,0.002166604,0.000399944,3.72e-06,0,0.002570268
148,0,0,0.002111306,0.0004055,3.387e-06,0,0.002520193
149,0,0,0.002026017,0.000350545,3.509e-06,0,0.002380071
150,0,0,0.002034813,0.000341246,3.283e-06,0,0.002379342
151,0,0,0.00205791,0.000319249,3.313e-06,0,0.002380472
152,0,0,0.002045241,0.000307245,3.003e-06,0,0.002355489
153,0,0,0.002039807,0.000340345,3.364e-06,0,0.002383516
154,0,0,0.002021507,0.000340629,3.427e-06,0,0.002365563
155,0,0,0.002101913,0.000316701,3.075e-06,0,0.002421689
156,0,0,0.002015372,0.000312872,3.345e-06,0,0.002331589
157,0,0,0.002094478,0.000335391,3.422e-06,0,0.002433291
158,0,0,0.002029051,0.000357096,3.291e-06,0,0.002389438
159,0,0,0.002116023,0.00038798,3.813e-06,0,0.002507816
160,0,0,0.002190092,0.00035163,3.646e-06,0,0.002545368
161,0,0,0.002151107,0.000332586,3.596e-06,0,0.002487289
162,0,0,0.002150968,0.000322245,3.364e-06,0,0.002476577
163,0,0,0.002157411,0.000343323,3.309e-06,0,0.002504043
164,0,0,0.002203713,0.000360248,3.586e-06,0,0.002567547
165,0,0,0.002295405,0.000372177,3.761e-06,0,0.002671343
166,0,0,0.002386487,0.000383856,4.138e-06,0,0.002774481
167,0,0,0.002340865,0.000383622,3.645e-06,0,0.002728132
168,0,0,0.002363725,0.000385241,3.809e-06,0,0.002752775
169,0,0,0.002328119,0.000325328,3.304e-06,0,0.002656751
170,0,0,0.002296216,0.000339904,3.51e-06,0,0.00263963
171,0,0,0.002330384,0.000394538,3.747e-06,0,0.002728669
172,0,0,0.002269424,0.00036859,3.624e-06,0,0.002641638
173,0,0,0.002281813,0.000371957,3.642e-06,0,0.002657412
174,0,0,0.002237063,0.000340563,3.278e-06,0,0.002580904
175,0,0,0.002142056,0.000334312,3.36e-06,0,0.002479728
176,0,0,0.002128915,0.000384185,3.457e-06,0,0.002516557
177,0,0,0.00221225,0.00040982,3.58e-06,0,0.00262565
178,0,0,0.002247811,0.000377297,3.473e-06,0,0.002628581
179,0,0,0.002284319,0.000366248,3.613e-06,0,0.00265418
180,0,0,0.002289932,0.000366765,3.711e-06,0,0.002660408
181,0,0,0.002268237,0.000351695,3.687e-06,0,0.002623619
182,0,0,0.002496519,0.00038249,3.568e-06,0,0.002882577
183,0,0,0.002330355,0.000409744,4.234e-06,0,0.002744333
184,0,0,0.002368743,0.000400959,3.768e-06,0,0.00277347
185,0,0,0.00225102,0.000337274,3.424e-06,0,0.002591718
186,0,0,0.002169228,0.000322654,3.37e-06,0,0.002495252
187,0,0,0.002052459,0.00026889,2.933e-06,0,0.002324282
188,0,0,0.00196842,0.000201207,6.435e-06,0,0.002176062
189,0,0,0.001925469,0.000204278,3.156e-06,0,0.002132903
190,0,0,0.001955221,0.000238065,3.025e-06,0,0.002196311
191,0,0,0.001927298,0.000235828,3.166e-06,0,0.002166292
192,0,0,0.001918132,0.000185593,2.824e-06,0,0.002106549
193,0,0,0.001938434,0.000195664,2.856e-06,0,0.002136954
194,0,0,0.00193693,0.000202523,2.789e-06,0,0.002142242
195,0,0,0.001928906,0.000186634,2.842e-06,0,0.002118382
196,0,0,0.001935,0.000187178,2.849e-06,0,0.002125027
197,0,0,0.001927298,0.000180286,2.777e-06,0,0.002110361
198,0,0,0.001938426,0.00018841,2.969e-06,0,0.002129805
199,0,0,0.001960744,0.000240089,3.224e-06,0,0.002204057
200,0,0,0.001925365,0.00018898,2.781e-06,0,0.002117126
201,0,0,0.001925603,0.000209006,2.906e-06,0,0.002137515
202,0,0,0.001909909,0.000181417,2.679e-06,0,0.002094005
203,0,0,0.001933058,0.000190906,2.874e-06,0,0.002126838
204,0,0,0.001944136,0.000204491,2.808e-06,0,0.002151435
205,0,0,0.001945575,0.000224273,2.846e-06,0,0.002172694
206,0,0,0.002007477,0.000268934,2.792e-06,0,0.002279203
207,0,0,0.001999462,0.000318158,3.263e-06,0,0.002320883
208,0,0,0.002002368,0.000281079,3.356e-06,0,0.002286803
209,0,0,0.001985436,0.000348433,3.861e-06,0,0.00233773
210,0,0,0.002075782,0.000360106,3.185e-06,0,0.002439073
211,0,0,0.002092665,0.000352929,3.338e-06,0,0.002448932
212,0,0,0.002072675,0.000341135,3.341e-06,0,0.002417151
213,0,0,0.002047014,0.000314671,3.225e-06,0,0.00236491
214,0,0,0.001999312,0.000240281,2.652e-06,0,0.002242245
215,0,0,0.001944717,0.000222759,2.921e-06,0,0.002170397
216,0,0,0.001987268,0.000213353,3.044e-06,0,0.002203665
217,0,0,0.001984356,0.00018404,2.753e-06,0,0.002171149
218,0,0,0.001961031,0.00018629,2.866e-06,0,0.002150187
219,0,0,0.002069929,0.000250746,2.942e-06,0,0.002323617
220,0,0,0.001953358,0.000211843,2.996e-06,0,0.002168197
221,0,0,0.001926757,0.000223894,3.041e-06,0,0.002153692
222,0,0,0.001966286,0.000240656,3.069e-06,0,0.002210011
223,0,0,0.001986799,0.000248633,2.878e-06,0,0.00223831
224,0,0,0.001924218,0.000187628,2.904e-06,0,0.00211475
225,0,0,0.001935572,0.000193683,2.799e-06,0,0.002132054
226,0,0,0.002030158,0.000333374,3.015e-06,0,0.002366547
227,0,0,0.002010413,0.000218182,2.875e-06,0,0.00223147
228,0,0,0.001945365,0.000192282,2.788e-06,0,0.002140435
229,0,0,0.001943718,0.000193923,2.832e-06,0,0.002140473
230,0,0,0.001921958,0.000200529,2.842e-06,0,0.002125329
231,0,0,0.002103824,0.000252534,2.951e-06,0,0.002359309
232,0,0,0.001989674,0.000289933,3.356e-06,0,0.002282963
233,0,0,0.001994458,0.000253383,3.107e-06,0,0.002250948
234,0,0,0.002016685,0.00026694,2.908e-06,0,0.002286533
235,0,0,0.001977578,0.000201948,2.847e-06,0,0.002182373
236,0,0,0.001951717,0.000193672,2.943e-06,0,0.002148332
237,0,0,0.001980557,0.000182439,2.817e-06,0,0.002165813
238,0,0,0.001954685,0.000184036,2.791e-06,0,0.002141512
239,0,0,0.001942109,0.000191312,2.938e-06,0,0.002136359
240,0,0,0.001926472,0.000182546,2.745e-06,0,0.002111763
241,0,0,0.001967528,0.000299184,6.737e-06,0,0.002273449
242,0,0,0.002051253,0.000216741,2.663e-06,0,0.002270657
243,0,0,0.001940024,0.000211501,2.896e-06,0,0.002154421
244,0,0,0.001929918,0.00024511,3.164e-06,0,0.002178192
245,0,0,0.001925864,0.000219671,2.707e-06,0,0.002148242
246,0,0,0.001971843,0.000192334,2.836e-06,0,0.002167013
247,0,0,0.00195781,0.000193334,2.742e-06,0,0.002153886
248,0,0,0.001933187,0.000181003,2.729e-06,0,0.002116919
249,0,0,0.002078463,0.00022882,2.802e-06,0,0.002310085
250,0,0,0.001959073,0.000211286,2.749e-06,0,0.002173108
251,0,0,0.001931656,0.000194832,2.803e-06,0,0.002129291
252,0,0,0.001923723,0.000184653,2.889e-06,0,0.002111265
253,0,0,0.001950683,0.000185452,2.865e-06,0,0.002139
254,0,0,0.001943478,0.000179699,2.699e-06,0,0.002125876
255,0,0,0.001950755,0.000180823,2.799e-06,0,0.002134377
256,0,0,0.00198873,0.000224601,2.928e-06,0,0.002216259
257,0,0,0.00196892,0.000225298,2.952e-06,0,0.00219717
258,0,0,0.002168387,0.000265486,2.958e-06,0,0.002436831
259,0,0,0.002020061,0.000237542,2.897e-06,0,0.0022605
260,0,0,0.00198417,0.000208314,2.907e-06,0,0.002195391
261,0,0,0.001963833,0.000226698,3.321e-06,0,0.002193852
262,0,0,0.00196344,0.000190033,2.953e-06,0,0.002156426
263,0,0,0.001956997,0.000181394,2.708e-06,0,0.002141099
264,0,0,0.002046402,0.00023269,2.975e-06,0,0.002282067
265,0,0,0.001987129,0.000275097,3.152e-06,0,0.002265378
266,0,0,0.00200608,0.00019166,2.803e-06,0,0.002200543
267,0,0,0.001933365,0.000191301,2.823e-06,0,0.002127489
268,0,0,0.001961321,0.000205654,2.879e-06,0,0.002169854
269,0,0,0.00192565,0.000189461,2.741e-06,0,0.002117852
270,0,0,0.001918061,0.000178474,2.76e-06,0,0.002099295
271,0,0,0.00194175,0.000223841,2.808e-06,0,0.002168399
272,0,0,0.001991393,0.000224146,2.97e-06,0,0.002218509
273,0,0,0.001956302,0.00019514,2.868e-06,0,0.00215431
274,0,0,0.001941701,0.000191988,2.849e-06,0,0.002136538
275,0,0,0.001924966,0.000181878,2.814e-06,0,0.002109658
276,0,0,0.001999316,0.000202372,2.744e-06,0,0.002204432
277,0,0,0.002014181,0.000284689,6.456e-06,0,0.002305326
278,0,0,0.001938436,0.0002087,2.923e-06,0,0.002150059
279,0,0,0.002035794,0.00027327,2.973e-06,0,0.002312037
280,0,0,0.001989636,0.000267697,2.911e-06,0,0.002260244
281,0,0,0.001962682,0.000243027,3.131e-06,0,0.00220884
282,0,0,0.001987483,0.000204775,2.836e-06,0,0.002195094
283,0,0,0.001940747,0.000182148,2.814e-06,0,0.002125709
284,0,0,0.001951322,0.000184728,2.845e-06,0,0.002138895
285,0,0,0.00193358,0.000184893,2.905e-06,0,0.002121378
286,0,0,0.001944022,0.000189933,2.838e-06,0,0.002136793
287,0,0,0.002043497,0.000233927,3.068e-06,0,0.002280492
288,0,0,0.001981582,0.000221393,2.898e-06,0,0.002205873
289,0,0,0.001964638,0.000198093,2.863e-06,0,0.002165594
290,0,0,0.001931949,0.000239914,3.057e-06,0,0.00217492
291,0,0,0.001952323,0.000243168,3.242e-06,0,0.002198733
292,0,0,0.001928037,0.000187808,2.832e-06,0,0.002118677
293,0,0,0.001933271,0.000181947,2.729e-06,0,0.002117947
294,0,0,0.001921417,0.000244705,2.864e-06,0,0.002168986
295,0,0,0.001990913,0.000241128,2.857e-06,0,0.002234898
296,0,0,0.001974174,0.00022672,2.992e-06,0,0.002203886
297,0,0,0.001992359,0.000197525,3.036e-06,0,0.00219292
298,0,0,0.001943087,0.000183854,2.8e-06,0,0.002129741
299,0,0,0.001936592,0.000191075,2.983e-06,0,0.00213065
300,0,0,0.001931153,0.000188783,2.732e-06,0,0.002122668
301,0,0,0.001922167,0.000185054,2.889e-06,0,0.00211011
302,0,0,0.002029955,0.000235763,2.858e-06,0,0.002268576
303,0,0,0.001965704,0.000216646,2.963e-06,0,0.002185313
304,0,0,0.001918852,0.000196704,2.884e-06,0,0.00211844
305,0,0,0.001973783,0.00019193,6.31e-06,0,0.002172023
306,0,0,0.001903855,0.00018288,2.855e-06,0,0.00208959
307,0,0,0.001940653,0.000185303,2.874e-06,0,0.00212883
308,0,0,0.001914336,0.000185232,2.819e-06,0,0.002102387
309,0,0,0.001923395,0.000183127,2.837e-06,0,0.002109359
310,0,0,0.002008669,0.000219324,2.991e-06,0,0.002230984
311,0,0,0.001992794,0.000206475,2.924e-06,0,0.002202193
312,0,0,0.001965318,0.000205972,2.967e-06,0,0.002174257
313,0,0,0.00192934,0.000203816,3.285e-06,0,0.002136441
314,0,0,0.001916746,0.00021853,2.953e-06,0,0.002138229
315,0,0,0.001933687,0.000237191,2.961e-06,0,0.002173839
316,0,0,0.001926149,0.000234705,3.139e-06,0,0.002163993
317,0,0,0.001941935,0.000238825,2.971e-06,0,0.002183731
318,0,0,0.001955211,0.000213413,2.876e-06,0,0.0021715
319,0,0,0.001936046,0.000189223,2.715e-06,0,0.002127984
320,0,0,0.001961674,0.000190488,2.658e-06,0,0.00215482
321,0,0,0.001920812,0.00018366,2.961e-06,0,0.002107433
322,0,0,0.001943484,0.000191321,2.829e-06,0,0.002137634
323,0,0,0.002062042,0.000298538,3.115e-06,0,0.002363695
324,0,0,0.002021652,0.000222098,2.987e-06,0,0.002246737
325,0,0,0.001994058,0.000253423,2.926e-06,0,0.002250407
