iteration,food_quantity,first_food_arrived,t_ants_s,t_evaporation_s,t_update_s,t_render_s,t_total_s
1,0,0,0.000498098,9.7728e-05,5.748e-06,0,0.000601574
2,0,0,0.000207247,6.3594e-05,4.608e-06,0,0.000275449
3,0,0,0.000199272,5.5305e-05,3.831e-06,0,0.000258408
4,0,0,0.000204776,5.4312e-05,4.029e-06,0,0.000263117
5,0,0,0.000206763,5.4859e-05,3.892e-06,0,0.000265514
6,0,0,0.000214262,5.4344e-05,4.072e-06,0,0.000272678
7,0,0,0.00021249,5.4951e-05,4.248e-06,0,0.000271689
8,0,0,0.000213381,5.426e-05,3.999e-06,0,0.00027164
9,0,0,0.000217455,5.4934e-05,4.117e-06,0,0.000276506
10,0,0,0.000216126,5.367e-05,4.048e-06,0,0.000273844
11,0,0,0.00021912,5.4971e-05,4.124e-06,0,0.000278215
12,0,0,0.000217587,5.4089e-05,4.042e-06,0,0.000275718
13,0,0,0.0002197,5.4751e-05,4.163e-06,0,0.000278614
14,0,0,0.000218066,5.4328e-05,4.123e-06,0,0.000276517
15,0,0,0.000219373,5.4631e-05,4.023e-06,0,0.000278027
16,0,0,0.000220009,5.723e-05,4.078e-06,0,0.000281317
17,0,0,0.000220267,5.4496e-05,4.195e-06,0,0.000278958
18,0,0,0.000219928,5.4984e-05,4.181e-06,0,0.000279093
19,0,0,0.000220323,5.5241e-05,4.28e-06,0,0.000279844
20,0,0,0.000223298,5.4503e-05,4.323e-06,0,0.000282124
21,0,0,0.000221236,5.4514e-05,4.133e-06,0,0.000279883
22,0,0,0.000222798,5.4568e-05,3.973e-06,0,0.000281339
23,0,0,0.000223037,5.7852e-05,3.989e-06,0,0.000284878
24,0,0,0.00022263,5.4622e-05,4.239e-06,0,0.000281491
25,0,0,0.000221247,5.4434e-05,4.151e-06,0,0.000279832
26,0,0,0.000220918,5.4543e-05,4.133e-06,0,0.000279594
27,0,0,0.000222727,5.5265e-05,4.034e-06,0,0.000282026
28,0,0,0.000219469,5.4536e-05,4.123e-06,0,0.000278128
29,0,0,0.000220756,5.4838e-05,3.942e-06,0,0.000279536
30,0,0,0.000219932,5.7177e-05,4.127e-06,0,0.000281236
31,0,0,0.000220199,5.4976e-05,4.222e-06,0,0.000279397
32,0,0,0.000219199,5.4378e-05,4.128e-06,0,0.000277705
33,0,0,0.000219595,5.4661e-05,3.971e-06,0,0.000278227
34,0,0,0.000225654,5.4538e-05,3.945e-06,0,0.000284137
35,0,0,0.000220451,5.4362e-05,3.857e-06,0,0.00027867
36,0,0,0.000220836,5.546e-05,4.096e-06,0,0.000280392
37,0,0,0.000223617,5.4757e-05,4.064e-06,0,0.000282438
38,0,0,0.000223916,5.3992e-05,3.997e-06,0,0.000281905
39,0,0,0.000221221,5.4858e-05,3.895e-06,0,0.000279974
40,0,0,0.000221218,5.457e-05,4.019e-06,0,0.000279807
41,0,0,0.000223391,5.5097e-05,3.966e-06,0,0.000282454
42,0,0,0.000221594,5.4714e-05,4.874e-06,0,0.000281182
43,0,0,0.000236589,4.7895e-05,3.944e-06,0,0.000288428
44,0,0,0.000224079,4.8463e-05,4.179e-06,0,0.000276721
45,0,0,0.000227613,4.8313e-05,3.884e-06,0,0.00027981
46,0,0,0.000224931,4.8624e-05,3.892e-06,0,0.000277447
47,0,0,0.000225705,4.8251e-05,3.949e-06,0,0.000277905
48,0,0,0.000226616,4.91e-05,4.016e-06,0,0.000279732
49,0,0,0.000228059,4.7541e-05,3.738e-06,0,0.000279338
50,0,0,0.000229466,4.8936e-05,4.164e-06,0,0.000282566
51,0,0,0.000231834,4.8072e-05,3.995e-06,0,0.000283901
52,0,0,0.00022904,4.8327e-05,4.281e-06,0,0.000281648
53,0,0,0.000225963,4.8401e-05,4.325e-06,0,0.000278689
54,0,0,0.00022575,4.8161e-05,4.027e-06,0,0.000277938
55,0,0,0.000228611,4.8238e-05,4.163e-06,0,0.000281012
56,0,0,0.000227162,4.8523e-05,3.938e-06,0,0.000279623
57,0,0,0.000224357,4.8554e-05,4.026e-06,0,0.000276937
58,0,0,0.000230065,4.8164e-05,4.153e-06,0,0.000282382
59,0,0,0.000226101,4.8799e-05,3.932e-06,0,0.000278832
60,0,0,0.000224288,4.8286e-05,4.028e-06,0,0.000276602
61,0,0,0.000233424,5.0387e-05,4.158e-06,0,0.000287969
62,0,0,0.000235689,5.3839e-05,4.316e-06,0,0.000293844
63,0,0,0.000243183,5.1365e-05,4.452e-06,0,0.000299
64,0,0,0.000242138,5.1514e-05,4.301e-06,0,0.000297953
65,0,0,0.0002458,5.2632e-05,4.363e-06,0,0.000302795
66,0,0,0.000248364,5.1549e-05,4.378e-06,0,0.000304291
67,0,0,0.000245049,5.1369e-05,4.572e-06,0,0.00030099
68,0,0,0.000250514,5.3338e-05,4.716e-06,0,0.000308568
69,0,0,0.000256762,5.3073e-05,4.808e-06,0,0.000314643
70,0,0,0.000253348,5.2651e-05,4.36e-06,0,0.000310359
71,0,0,0.000254283,5.3313e-05,4.26e-06,0,0.000311856
72,0,0,0.000259042,5.3183e-05,4.547e-06,0,0.000316772
73,0,0,0.00025628,5.3765e-05,4.825e-06,0,0.00031487
74,0,0,0.000269149,5.5454e-05,4.664e-06,0,0.000329267
75,0,0,0.000273567,5.7086e-05,4.933e-06,0,0.000335586
76,0,0,0.000272158,5.7119e-05,4.888e-06,0,0.000334165
77,0,0,0.000272213,5.6538e-05,4.779e-06,0,0.00033353
78,0,0,0.000271611,5.5482e-05,5.252e-06,0,0.000332345
79,0,0,0.000265889,5.5095e-05,4.757e-06,0,0.000325741
80,0,0,0.000265952,5.5127e-05,4.7e-06,0,0.000325779
81,0,0,0.000267386,5.5224e-05,4.638e-06,0,0.000327248
82,0,0,0.00026508,5.4817e-05,4.56e-06,0,0.000324457
83,0,0,0.000264491,5.4634e-05,4.965e-06,0,0.00032409
84,0,0,0.000274967,5.7064e-05,4.886e-06,0,0.000336917
85,0,0,0.000274128,5.6431e-05,4.902e-06,0,0.000335461
86,0,0,0.000273022,5.7134e-05,5.198e-06,0,0.000335354
87,0,0,0.000287165,6.0481e-05,5.081e-06,0,0.000352727
88,0,0,0.000283622,6.059e-05,5.164e-06,0,0.000349376
89,0,0,0.000282685,5.9575e-05,4.914e-06,0,0.000347174
90,0,0,0.000282727,5.839e-05,4.94e-06,0,0.000346057
91,0,0,0.000281304,5.9034e-05,5.215e-06,0,0.000345553
92,0,0,0.000282398,6.0484e-05,5.278e-06,0,0.00034816
93,0,0,0.000287119,6.0745e-05,5.304e-06,0,0.000353168
94,0,0,0.000283945,6.1389e-05,5.133e-06,0,0.000350467
95,0,0,0.000282655,6.2965e-05,5.405e-06,0,0.000351025
96,0,0,0.000282294,6.0563e-05,5.501e-06,0,0.000348358
97,0,0,0.000285262,6.0518e-05,4.955e-06,0,0.000350735
98,0,0,0.000285357,5.9992e-05,5.506e-06,0,0.000350855
99,0,0,0.000283275,5.9811e-05,4.886e-06,0,0.000347972
100,0,0,0.000292302,6.0316e-05,5.139e-06,0,0.000357757
101,0,0,0.000287691,6.0364e-05,5.208e-06,0,0.000353263
102,0,0,0.000285413,5.9255e-05,5.269e-06,0,0.000349937
103,0,0,0.000284977,5.9332e-05,5.235e-06,0,0.000349544
104,0,0,0.00028978,6.2172e-05,5.223e-06,0,0.000357175
105,0,0,0.000294106,6.1813e-05,5.312e-06,0,0.000361231
106,0,0,0.000291832,6.1753e-05,5.641e-06,0,0.000359226
107,0,0,0.00029455,6.228e-05,5.227e-06,0,0.000362057
108,0,0,0.000293484,6.2062e-05,5.464e-06,0,0.00036101
109,0,0,0.000295746,6.2554e-05,5.334e-06,0,0.000363634
110,0,0,0.00029637,6.1941e-05,5.299e-06,0,0.00036361
111,0,0,0.000298792,6.2037e-05,5.402e-06,0,0.000366231
112,0,0,0.000296096,6.2162e-05,5.304e-06,0,0.000363562
113,0,0,0.000294428,6.197e-05,5.301e-06,0,0.000361699
114,0,0,0.000292934,6.1053e-05,5.247e-06,0,0.000359234
115,0,0,0.000296007,6.2489e-05,5.097e-06,0,0.000363593
116,0,0,0.000292931,6.2256e-05,5.538e-06,0,0.000360725
117,0,0,0.000291828,6.4725e-05,5.339e-06,0,0.000361892
118,0,0,0.000293109,6.2266e-05,5.225e-06,0,0.0003606
119,0,0,0.000293295,6.2038e-05,5.261e-06,0,0.000360594
120,0,0,0.000296991,6.2486e-05,5.255e-06,0,0.000364732
121,0,0,0.000293302,6.2518e-05,5.134e-06,0,0.000360954
