iteration,food_quantity,first_food_arrived,t_ants_s,t_evaporation_s,t_update_s,t_render_s,t_total_s
1,0,0,0.000434074,0.000101495,4.396e-06,0,0.000539965
2,0,0,0.000195643,4.43e-05,3.601e-06,0,0.000243544
3,0,0,0.000194736,3.4636e-05,3.755e-06,0,0.000233127
4,0,0,0.000199507,3.6472e-05,3.759e-06,0,0.000239738
5,0,0,0.000203129,3.8923e-05,4.942e-06,0,0.000246994
6,0,0,0.000207579,3.6758e-05,3.561e-06,0,0.000247898
7,0,0,0.000205392,3.3541e-05,3.723e-06,0,0.000242656
8,0,0,0.000207813,3.4156e-05,3.668e-06,0,0.000245637
9,0,0,0.000209695,3.3607e-05,3.586e-06,0,0.000246888
10,0,0,0.000206561,3.6381e-05,3.507e-06,0,0.000246449
11,0,0,0.00020927,3.37e-05,3.51e-06,0,0.00024648
12,0,0,0.000209311,3.3184e-05,3.72e-06,0,0.000246215
13,0,0,0.000208347,3.398e-05,3.62e-06,0,0.000245947
14,0,0,0.000208366,3.6053e-05,3.628e-06,0,0.000248047
15,0,0,0.000209215,3.3317e-05,3.546e-06,0,0.000246078
16,0,0,0.000210751,3.3815e-05,3.686e-06,0,0.000248252
17,0,0,0.000209987,3.45e-05,3.589e-06,0,0.000248076
18,0,0,0.000212205,3.5125e-05,3.57e-06,0,0.0002509
19,0,0,0.000211382,3.3987e-05,3.626e-06,0,0.000248995
20,0,0,0.000212582,3.3263e-05,3.702e-06,0,0.000249547
21,0,0,0.000210319,3.3559e-05,3.564e-06,0,0.000247442
22,0,0,0.000210638,3.5729e-05,3.702e-06,0,0.000250069
23,0,0,0.000210392,3.42e-05,3.593e-06,0,0.000248185
24,0,0,0.000211632,4.0648e-05,7.575e-06,0,0.000259855
25,0,0,0.000207785,3.4935e-05,4.733e-06,0,0.000247453
26,0,0,0.000208389,3.4865e-05,4.139e-06,0,0.000247393
27,0,0,0.000205927,3.4224e-05,4.143e-06,0,0.000244294
28,0,0,0.000203867,3.5132e-05,4.404e-06,0,0.000243403
29,0,0,0.000205215,3.4587e-05,4.379e-06,0,0.000244181
30,0,0,0.000208517,3.5077e-05,4.252e-06,0,0.000247846
31,0,0,0.00020317,3.4441e-05,4.117e-06,0,0.000241728
32,0,0,0.000204283,3.4409e-05,4.295e-06,0,0.000242987
33,0,0,0.000204193,3.4927e-05,4.212e-06,0,0.000243332
34,0,0,0.00020648,3.6877e-05,4.392e-06,0,0.000247749
35,0,0,0.000204845,3.538e-05,4.264e-06,0,0.000244489
36,0,0,0.000204754,3.4704e-05,3.928e-06,0,0.000243386
37,0,0,0.00020506,3.4391e-05,4.325e-06,0,0.000243776
38,0,0,0.000206361,3.7019e-05,3.899e-06,0,0.000247279
39,0,0,0.00021573,3.393e-05,4.102e-06,0,0.000253762
40,0,0,0.000206657,3.3938e-05,4.156e-06,0,0.000244751
