iteration,food_quantity,first_food_arrived,t_ants_s,t_evaporation_s,t_update_s,t_render_s,t_total_s
1,0,0,0.002016549,0.000293521,3.536e-06,0,0.002313606
2,0,0,0.002133831,0.00039056,3.785e-06,0,0.002528176
3,0,0,0.00188169,0.000431585,3.548e-06,0,0.002316823
4,0,0,0.00183566,0.000328752,3.006e-06,0,0.002167418
5,0,0,0.001819033,0.000316797,3.315e-06,0,0.002139145
6,0,0,0.001758885,0.000218331,2.878e-06,0,0.001980094
7,0,0,0.001729224,0.0001993,2.602e-06,0,0.001931126
8,0,0,0.00186408,0.000198086,2.831e-06,0,0.002064997
9,0,0,0.002013222,0.000277866,3.438e-06,0,0.002294526
10,0,0,0.002294377,0.00029675,3.156e-06,0,0.002594283
11,0,0,0.001802816,0.000230502,2.73e-06,0,0.002036048
12,0,0,0.001809335,0.000263448,3.329e-06,0,0.002076112
13,0,0,0.001850272,0.0001943,2.707e-06,0,0.002047279
14,0,0,0.001815027,0.00017916,2.921e-06,0,0.001997108
15,0,0,0.001995806,0.000304017,6.459e-06,0,0.002306282
16,0,0,0.001939557,0.000304203,6.4e-06,0,0.00225016
17,0,0,0.001968807,0.000460081,6.892e-06,0,0.00243578
18,0,0,0.002043796,0.000459883,8.234e-06,0,0.002511913
19,0,0,0.00199558,0.000360461,6.513e-06,0,0.002362554
20,0,0,0.001983727,0.000327364,6.552e-06,0,0.002317643
21,0,0,0.00194318,0.000301364,6.535e-06,0,0.002251079
22,0,0,0.001970096,0.000310597,6.611e-06,0,0.002287304
23,0,0,0.00195378,0.000322553,6.558e-06,0,0.002282891
24,0,0,0.001951735,0.00030187,6.542e-06,0,0.002260147
25,0,0,0.00198727,0.00018857,2.775e-06,0,0.002178615
26,0,0,0.001903342,0.000189094,3.334e-06,0,0.00209577
27,0,0,0.001902391,0.000199349,2.748e-06,0,0.002104488
28,0,0,0.001861381,0.000206109,2.8e-06,0,0.00207029
29,0,0,0.001899819,0.000186348,2.756e-06,0,0.002088923
30,0,0,0.001896676,0.000178429,2.835e-06,0,0.00207794
31,0,0,0.001869444,0.000182654,2.945e-06,0,0.002055043
32,0,0,0.001888326,0.000176731,2.716e-06,0,0.002067773
33,0,0,0.001875302,0.000179533,2.853e-06,0,0.002057688
34,0,0,0.001901751,0.000180557,2.797e-06,0,0.002085105
35,0,0,0.001926132,0.000195575,2.937e-06,0,0.002124644
36,0,0,0.001935152,0.000187828,2.682e-06,0,0.002125662
37,0,0,0.001950906,0.000226109,3.011e-06,0,0.002180026
38,0,0,0.00189575,0.000199756,2.928e-06,0,0.002098434
