iteration,food_quantity,first_food_arrived,t_ants_s,t_evaporation_s,t_update_s,t_render_s,t_total_s
1,0,0,0.00052514,0.000112967,4.731e-06,0,0.000642838
2,0,0,0.000292584,7.7575e-05,4.647e-06,0,0.000374806
3,0,0,0.000296696,6.5065e-05,4.744e-06,0,0.000366505
4,0,0,0.000303675,6.9443e-05,4.387e-06,0,0.000377505
5,0,0,0.000304658,6.193e-05,4.631e-06,0,0.000371219
6,0,0,0.000312869,6.2404e-05,4.854e-06,0,0.000380127
7,0,0,0.00031856,6.6136e-05,4.691e-06,0,0.000389387
8,0,0,0.000318065,6.3211e-05,4.593e-06,0,0.000385869
9,0,0,0.00031871,6.2592e-05,4.738e-06,0,0.00038604
10,0,0,0.000324223,7.1517e-05,4.751e-06,0,0.000400491
11,0,0,0.000319576,6.8562e-05,5.057e-06,0,0.000393195
12,0,0,0.000322941,7.828e-05,4.642e-06,0,0.000405863
13,0,0,0.000322823,8.5932e-05,4.611e-06,0,0.000413366
14,0,0,0.000323802,6.5744e-05,4.541e-06,0,0.000394087
15,0,0,0.000330727,6.5926e-05,4.474e-06,0,0.000401127
16,0,0,0.000327528,6.5738e-05,4.78e-06,0,0.000398046
17,0,0,0.000330081,7.6209e-05,4.62e-06,0,0.00041091
18,0,0,0.000327124,6.8242e-05,4.512e-06,0,0.000399878
19,0,0,0.000324919,4.485e-05,5.308e-06,0,0.000375077
20,0,0,0.000328621,4.4987e-05,4.537e-06,0,0.000378145
21,0,0,0.000330782,4.6623e-05,4.59e-06,0,0.000381995
22,0,0,0.000328986,5.0709e-05,5.297e-06,0,0.000384992
23,0,0,0.000327494,4.528e-05,4.856e-06,0,0.00037763
24,0,0,0.000331688,4.6149e-05,5.135e-06,0,0.000382972
25,0,0,0.000338033,4.9631e-05,4.655e-06,0,0.000392319
26,0,0,0.000329372,5.1466e-05,5.107e-06,0,0.000385945
27,0,0,0.000327648,5.5987e-05,4.827e-06,0,0.000388462
28,0,0,0.000328494,4.6849e-05,4.856e-06,0,0.000380199
29,0,0,0.000330508,4.7183e-05,4.955e-06,0,0.000382646
30,0,0,0.000334235,4.6235e-05,4.82e-06,0,0.00038529
31,0,0,0.00033059,4.7168e-05,5e-06,0,0.000382758
32,0,0,0.000333555,4.65e-05,5.003e-06,0,0.000385058
33,0,0,0.00034021,4.93e-05,4.675e-06,0,0.000394185
34,0,0,0.000344852,4.8757e-05,5.104e-06,0,0.000398713
35,0,0,0.000347011,4.8301e-05,5.124e-06,0,0.000400436
36,0,0,0.000349142,4.802e-05,4.868e-06,0,0.00040203
37,0,0,0.000347166,4.8991e-05,5.046e-06,0,0.000401203
38,0,0,0.000351364,4.9786e-05,5.133e-06,0,0.000406283
39,0,0,0.000344919,4.8336e-05,4.89e-06,0,0.000398145
40,0,0,0.000343097,4.8553e-05,4.974e-06,0,0.000396624
41,0,0,0.000342692,4.9039e-05,5.58e-06,0,0.000397311
42,0,0,0.000341626,4.7952e-05,5.075e-06,0,0.000394653
43,0,0,0.000349386,4.7999e-05,4.942e-06,0,0.000402327
44,0,0,0.000346931,4.8669e-05,5.163e-06,0,0.000400763
45,0,0,0.000344863,4.8546e-05,5.182e-06,0,0.000398591
46,0,0,0.000343715,5.0951e-05,5.512e-06,0,0.000400178
47,0,0,0.00036064,5.0213e-05,5.298e-06,0,0.000416151
48,0,0,0.000363466,4.9375e-05,5.017e-06,0,0.000417858
49,0,0,0.000361711,5.0855e-05,5.313e-06,0,0.000417879
50,0,0,0.000359977,5.0451e-05,5.141e-06,0,0.000415569
51,0,0,0.000355547,5.0896e-05,4.839e-06,0,0.000411282
52,0,0,0.000355038,5.2421e-05,5.185e-06,0,0.000412644
53,0,0,0.000353332,5.0378e-05,5.253e-06,0,0.000408963
54,0,0,0.000355489,5.0524e-05,5.204e-06,0,0.000411217
55,0,0,0.000359997,4.9535e-05,5.254e-06,0,0.000414786
56,0,0,0.000355204,5.1508e-05,4.869e-06,0,0.000411581
57,0,0,0.000357036,5.0914e-05,4.947e-06,0,0.000412897
58,0,0,0.000352588,4.8388e-05,5.427e-06,0,0.000406403
59,0,0,0.00035314,4.9354e-05,5.375e-06,0,0.000407869
60,0,0,0.000357049,5.349e-05,5.325e-06,0,0.000415864
61,0,0,0.000358085,5.1467e-05,4.881e-06,0,0.000414433
62,0,0,0.000362655,5.063e-05,5.343e-06,0,0.000418628
63,0,0,0.000360541,5.0373e-05,5.116e-06,0,0.00041603
64,0,0,0.000359114,5.2477e-05,5.254e-06,0,0.000416845
65,0,0,0.000355897,5.0729e-05,5.29e-06,0,0.000411916
66,0,0,0.000358808,5.1008e-05,5.386e-06,0,0.000415202
67,0,0,0.000360615,5.1793e-05,5.334e-06,0,0.000417742
68,0,0,0.000359473,5.0776e-05,5.274e-06,0,0.000415523
69,0,0,0.000359337,5.3154e-05,4.925e-06,0,0.000417416
70,0,0,0.000358326,5.1446e-05,5.188e-06,0,0.00041496
71,0,0,0.000361897,5.0353e-05,5.223e-06,0,0.000417473
72,0,0,0.000361557,5.0294e-05,5.283e-06,0,0.000417134
73,0,0,0.000375891,5.0532e-05,5.369e-06,0,0.000431792
74,0,0,0.000361307,5.0253e-05,5.117e-06,0,0.000416677
75,0,0,0.000362196,5.7844e-05,5.403e-06,0,0.000425443
76,0,0,0.000363724,5.0926e-05,4.941e-06,0,0.000419591
77,0,0,0.000367153,5.048e-05,4.908e-06,0,0.000422541
78,0,0,0.000360861,4.9372e-05,4.778e-06,0,0.000415011
79,0,0,0.000362984,4.9367e-05,5.523e-06,0,0.000417874
80,0,0,0.000359983,4.946e-05,5.038e-06,0,0.000414481
81,0,0,0.000360284,5.0432e-05,5.609e-06,0,0.000416325
82,0,0,0.000359032,5.1221e-05,5.032e-06,0,0.000415285
83,0,0,0.00036116,5.2245e-05,5.319e-06,0,0.000418724
84,0,0,0.000361837,5.0626e-05,4.927e-06,0,0.00041739
85,0,0,0.00036214,4.9637e-05,5.038e-06,0,0.000416815
86,0,0,0.000364668,7.0281e-05,5.354e-06,0,0.000440303
87,0,0,0.000350039,6.7747e-05,5.345e-06,0,0.000423131
88,0,0,0.000352761,6.5562e-05,4.775e-06,0,0.000423098
89,0,0,0.000357753,6.679e-05,5.061e-06,0,0.000429604
90,0,0,0.000354871,7.0617e-05,5.111e-06,0,0.000430599
91,0,0,0.000351685,6.9041e-05,5.178e-06,0,0.000425904
92,0,0,0.000355434,6.8927e-05,5.251e-06,0,0.000429612
93,0,0,0.000360103,7.6501e-05,5.067e-06,0,0.000441671
94,0,0,0.000356466,7.6184e-05,5.761e-06,0,0.000438411
95,0,0,0.000357999,7.7391e-05,5.403e-06,0,0.000440793
96,0,0,0.000355549,5.1197e-05,4.997e-06,0,0.000411743
97,0,0,0.000363317,5.3088e-05,5.155e-06,0,0.00042156
98,0,0,0.000350249,5.3654e-05,5.084e-06,0,0.000408987
99,0,0,0.000356579,5.9906e-05,4.944e-06,0,0.000421429
100,0,0,0.000352086,6.9061e-05,5.618e-06,0,0.000426765
101,0,0,0.000356604,6.7742e-05,5.107e-06,0,0.000429453
102,0,0,0.00035998,7.2169e-05,5.061e-06,0,0.00043721
103,0,0,0.000355961,7.0753e-05,5.044e-06,0,0.000431758
104,0,0,0.000364127,6.022e-05,5.411e-06,0,0.000429758
105,0,0,0.000352183,6.7632e-05,5.302e-06,0,0.000425117
106,0,0,0.000351655,6.768e-05,5.243e-06,0,0.000424578
107,0,0,0.000354393,6.6902e-05,5.342e-06,0,0.000426637
108,0,0,0.000354503,6.9187e-05,5.396e-06,0,0.000429086
109,0,0,0.000352706,6.8626e-05,5.454e-06,0,0.000426786
110,0,0,0.000354666,6.6862e-05,4.681e-06,0,0.000426209
111,0,0,0.000356889,6.4722e-05,5.412e-06,0,0.000427023
112,0,0,0.00035011,6.8787e-05,5.135e-06,0,0.000424032
113,0,0,0.000350975,6.9473e-05,5.144e-06,0,0.000425592
114,0,0,0.000351644,6.8663e-05,5.619e-06,0,0.000425926
115,0,0,0.000351241,6.6146e-05,5.442e-06,0,0.000422829
116,0,0,0.00035349,6.6689e-05,5.04e-06,0,0.000425219
117,0,0,0.000352208,6.7063e-05,4.92e-06,0,0.000424191
118,0,0,0.000352885,6.9465e-05,5.316e-06,0,0.000427666
119,0,0,0.000354256,6.8135e-05,5.254e-06,0,0.000427645
120,0,0,0.000352026,6.8713e-05,5.239e-06,0,0.000425978
121,0,0,0.000352608,6.9679e-05,5.118e-06,0,0.000427405
122,0,0,0.000355665,6.7688e-05,5.434e-06,0,0.000428787
123,0,0,0.000355151,6.8894e-05,4.936e-06,0,0.000428981
124,0,0,0.000352945,6.7195e-05,5.355e-06,0,0.000425495
125,0,0,0.000355786,6.7404e-05,5.512e-06,0,0.000428702
126,0,0,0.00035541,6.794e-05,4.995e-06,0,0.000428345
127,0,0,0.000354839,7.0026e-05,5.085e-06,0,0.00042995
128,0,0,0.00035614,6.8387e-05,5.293e-06,0,0.00042982
129,0,0,0.000353505,6.8488e-05,5.393e-06,0,0.000427386
130,0,0,0.000355179,6.8425e-05,5.172e-06,0,0.000428776
131,0,0,0.000355996,6.7915e-05,4.994e-06,0,0.000428905
132,0,0,0.000357013,6.9386e-05,5.131e-06,0,0.00043153
133,0,0,0.000356261,7.0845e-05,5.295e-06,0,0.000432401
134,0,0,0.000356507,7.3958e-05,5.575e-06,0,0.00043604
135,0,0,0.000359539,7.1261e-05,5.187e-06,0,0.000435987
136,0,0,0.000355495,7.1417e-05,5.013e-06,0,0.000431925
137,0,0,0.000359354,6.7798e-05,5.489e-06,0,0.000432641
138,0,0,0.000355126,6.8127e-05,5.187e-06,0,0.00042844
139,0,0,0.000356959,6.8649e-05,4.875e-06,0,0.000430483
140,0,0,0.000353218,7.0415e-05,5.341e-06,0,0.000428974
141,0,0,0.00035533,7e-05,7.106e-06,0,0.000432436
142,0,0,0.000355501,7.002e-05,5.305e-06,0,0.000430826
