iteration,food_quantity,first_food_arrived,t_ants_s,t_evaporation_s,t_update_s,t_render_s,t_total_s
1,0,0,0.000441395,8.8598e-05,3.913e-06,0,0.000533906
2,0,0,0.000189406,5.2457e-05,3.624e-06,0,0.000245487
3,0,0,0.000190757,4.1684e-05,3.877e-06,0,0.000236318
4,0,0,0.000198571,4.1626e-05,3.752e-06,0,0.000243949
5,0,0,0.000196079,4.1799e-05,3.762e-06,0,0.00024164
6,0,0,0.000199467,4.1407e-05,3.7e-06,0,0.000244574
7,0,0,0.000201995,4.1992e-05,3.617e-06,0,0.000247604
8,0,0,0.000206114,4.1218e-05,3.576e-06,0,0.000250908
9,0,0,0.000204101,4.2165e-05,3.749e-06,0,0.000250015
10,0,0,0.000204063,4.1623e-05,3.517e-06,0,0.000249203
11,0,0,0.000205483,4.1081e-05,3.764e-06,0,0.000250328
12,0,0,0.000207926,4.2596e-05,3.689e-06,0,0.000254211
13,0,0,0.000204959,4.1361e-05,3.543e-06,0,0.000249863
14,0,0,0.00020507,4.1475e-05,3.653e-06,0,0.000250198
15,0,0,0.000205789,4.1066e-05,3.596e-06,0,0.000250451
16,0,0,0.000207626,4.3695e-05,3.672e-06,0,0.000254993
17,0,0,0.000206126,3.5153e-05,3.702e-06,0,0.000244981
18,0,0,0.000208617,3.6733e-05,3.827e-06,0,0.000249177
19,0,0,0.000207839,3.4096e-05,3.752e-06,0,0.000245687
20,0,0,0.000208831,3.4513e-05,3.582e-06,0,0.000246926
21,0,0,0.000206619,3.412e-05,3.73e-06,0,0.000244469
22,0,0,0.000207188,3.4943e-05,3.692e-06,0,0.000245823
23,0,0,0.000207216,3.4265e-05,3.626e-06,0,0.000245107
24,0,0,0.000208942,3.4282e-05,3.704e-06,0,0.000246928
25,0,0,0.000207874,3.4412e-05,3.598e-06,0,0.000245884
26,0,0,0.000205056,3.489e-05,3.817e-06,0,0.000243763
27,0,0,0.000205724,3.4569e-05,3.594e-06,0,0.000243887
28,0,0,0.000207401,3.4666e-05,3.623e-06,0,0.00024569
29,0,0,0.000204945,3.4055e-05,3.653e-06,0,0.000242653
30,0,0,0.00020663,3.4351e-05,3.61e-06,0,0.000244591
31,0,0,0.000205907,3.4847e-05,3.637e-06,0,0.000244391
32,0,0,0.000208594,3.47e-05,3.723e-06,0,0.000247017
33,0,0,0.000205885,3.4294e-05,3.696e-06,0,0.000243875
