iteration,food_quantity,first_food_arrived,t_ants_s,t_evaporation_s,t_update_s,t_render_s,t_total_s
1,0,0,0.00087506,0.00022696,4.058e-06,0,0.001106078
2,0,0,0.000681279,0.000166175,4.321e-06,0,0.000851775
3,0,0,0.000681923,0.000130277,4.052e-06,0,0.000816252
4,0,0,0.000626191,0.000120746,3.847e-06,0,0.000750784
5,0,0,0.00063203,0.000119328,4.297e-06,0,0.000755655
6,0,0,0.000638646,0.000125293,4.103e-06,0,0.000768042
7,0,0,0.000641525,0.000122584,4.31e-06,0,0.000768419
8,0,0,0.000631191,0.00012269,4.655e-06,0,0.000758536
9,0,0,0.000622893,0.000130169,4.175e-06,0,0.000757237
10,0,0,0.00062346,0.000122729,4.221e-06,0,0.00075041
11,0,0,0.000624407,0.000118262,7.793e-06,0,0.000750462
12,0,0,0.000628113,0.000114609,4.542e-06,0,0.000747264
13,0,0,0.000633267,0.000112929,4.547e-06,0,0.000750743
14,0,0,0.000631749,0.000116597,4.605e-06,0,0.000752951
15,0,0,0.000639068,0.000122282,4.271e-06,0,0.000765621
16,0,0,0.000636577,0.000117527,4.395e-06,0,0.000758499
17,0,0,0.000638321,0.000113076,4.167e-06,0,0.000755564
18,0,0,0.000677373,8.0549e-05,4.226e-06,0,0.000762148
19,0,0,0.000616234,9.6907e-05,3.993e-06,0,0.000717134
20,0,0,0.000602694,9.0886e-05,4.295e-06,0,0.000697875
21,0,0,0.000602748,8.5703e-05,4.298e-06,0,0.000692749
22,0,0,0.000683234,8.8322e-05,4.032e-06,0,0.000775588
23,0,0,0.000595585,8.6102e-05,4.231e-06,0,0.000685918
24,0,0,0.000608488,8.1309e-05,3.729e-06,0,0.000693526
25,0,0,0.000611677,7.9975e-05,4.17e-06,0,0.000695822
26,0,0,0.000599843,8.9162e-05,4.465e-06,0,0.00069347
27,0,0,0.00060376,8.6472e-05,4.454e-06,0,0.000694686
28,0,0,0.000606723,8.9984e-05,4.44e-06,0,0.000701147
29,0,0,0.000610768,8.678e-05,4.662e-06,0,0.00070221
30,0,0,0.000619587,8.8129e-05,4.481e-06,0,0.000712197
31,0,0,0.000623077,8.7027e-05,4.292e-06,0,0.000714396
32,0,0,0.000618359,8.2254e-05,4.326e-06,0,0.000704939
33,0,0,0.000617065,8.3548e-05,4.352e-06,0,0.000704965
34,0,0,0.000620239,8.6664e-05,4.461e-06,0,0.000711364
35,0,0,0.00062444,8.2465e-05,4.734e-06,0,0.000711639
36,0,0,0.000627501,8.7019e-05,4.218e-06,0,0.000718738
37,0,0,0.000631238,8.4718e-05,4.639e-06,0,0.000720595
38,0,0,0.000623686,8.5408e-05,4.331e-06,0,0.000713425
39,0,0,0.000632166,9.5444e-05,4.797e-06,0,0.000732407
40,0,0,0.000638671,9.6241e-05,4.668e-06,0,0.00073958
41,0,0,0.000642548,8.9916e-05,4.019e-06,0,0.000736483
42,0,0,0.000640489,7.8974e-05,4.811e-06,0,0.000724274
43,0,0,0.000785385,8.9378e-05,4.56e-06,0,0.000879323
44,0,0,0.00063396,8.6822e-05,4.333e-06,0,0.000725115
45,0,0,0.000637054,8.0114e-05,4.955e-06,0,0.000722123
46,0,0,0.000642681,8.1942e-05,4.624e-06,0,0.000729247
47,0,0,0.000638195,8.0233e-05,4.463e-06,0,0.000722891
48,0,0,0.000660287,5.9206e-05,4.889e-06,0,0.000724382
49,0,0,0.000642488,5.7488e-05,4.621e-06,0,0.000704597
50,0,0,0.00064279,5.7674e-05,4.805e-06,0,0.000705269
51,0,0,0.000635746,6.913e-05,4.486e-06,0,0.000709362
52,0,0,0.000632276,5.9376e-05,4.685e-06,0,0.000696337
53,0,0,0.000646073,5.7703e-05,4.735e-06,0,0.000708511
54,0,0,0.000634519,5.8151e-05,4.321e-06,0,0.000696991
55,0,0,0.000636414,5.8344e-05,4.65e-06,0,0.000699408
56,0,0,0.000634508,5.8396e-05,4.545e-06,0,0.000697449
57,0,0,0.00063267,5.7516e-05,4.145e-06,0,0.000694331
58,0,0,0.000636532,6.1051e-05,4.782e-06,0,0.000702365
59,0,0,0.000628164,5.7999e-05,4.51e-06,0,0.000690673
60,0,0,0.000621759,5.638e-05,4.699e-06,0,0.000682838
61,0,0,0.000621493,5.5975e-05,4.404e-06,0,0.000681872
62,0,0,0.000614869,5.564e-05,4.305e-06,0,0.000674814
63,0,0,0.000618164,5.6473e-05,4.495e-06,0,0.000679132
64,0,0,0.000616717,5.602e-05,4.472e-06,0,0.000677209
65,0,0,0.0006198,5.5793e-05,4.448e-06,0,0.000680041
66,0,0,0.000609417,5.6508e-05,4.24e-06,0,0.000670165
67,0,0,0.000608089,5.5355e-05,3.891e-06,0,0.000667335
68,0,0,0.000602511,5.4601e-05,4.134e-06,0,0.000661246
69,0,0,0.000605991,6.7805e-05,4.62e-06,0,0.000678416
70,0,0,0.00060242,5.4954e-05,4.448e-06,0,0.000661822
71,0,0,0.000603686,5.5125e-05,4.37e-06,0,0.000663181
72,0,0,0.000607023,5.4598e-05,4.01e-06,0,0.000665631
73,0,0,0.000591252,5.3756e-05,4.056e-06,0,0.000649064
74,0,0,0.000591871,5.3097e-05,4.028e-06,0,0.000648996
75,0,0,0.000590335,5.2925e-05,4.351e-06,0,0.000647611
76,0,0,0.000587503,5.2962e-05,3.857e-06,0,0.000644322
77,0,0,0.000587803,5.2941e-05,4.41e-06,0,0.000645154
78,0,0,0.000592787,5.3715e-05,4.397e-06,0,0.000650899
79,0,0,0.000594114,5.6712e-05,3.979e-06,0,0.000654805
80,0,0,0.000591572,6.1662e-05,3.733e-06,0,0.000656967
81,0,0,0.000598012,5.3913e-05,4.279e-06,0,0.000656204
82,0,0,0.000597298,5.525e-05,3.993e-06,0,0.000656541
83,0,0,0.00058598,5.3427e-05,4.175e-06,0,0.000643582
84,0,0,0.000595603,5.2899e-05,4.107e-06,0,0.000652609
85,0,0,0.000590112,5.3554e-05,4.242e-06,0,0.000647908
86,0,0,0.000593142,5.3107e-05,3.885e-06,0,0.000650134
87,0,0,0.000598372,5.3263e-05,3.686e-06,0,0.000655321
88,0,0,0.000592417,5.3654e-05,4.231e-06,0,0.000650302
89,0,0,0.000592735,5.3403e-05,4.09e-06,0,0.000650228
90,0,0,0.00059636,5.3513e-05,3.982e-06,0,0.000653855
91,0,0,0.000596062,5.7966e-05,4.081e-06,0,0.000658109
92,0,0,0.000597617,5.3976e-05,3.929e-06,0,0.000655522
93,0,0,0.000594354,5.3722e-05,3.761e-06,0,0.000651837
94,0,0,0.000600435,5.3448e-05,4.438e-06,0,0.000658321
95,0,0,0.000592348,5.2632e-05,3.859e-06,0,0.000648839
96,0,0,0.000592066,5.2049e-05,4.086e-06,0,0.000648201
97,0,0,0.000583003,5.4885e-05,3.97e-06,0,0.000641858
98,0,0,0.000598683,5.3685e-05,3.993e-06,0,0.000656361
99,0,0,0.000593661,5.3706e-05,4.14e-06,0,0.000651507
100,0,0,0.000591983,5.2463e-05,4.564e-06,0,0.00064901
101,0,0,0.000589837,5.279e-05,4.099e-06,0,0.000646726
102,0,0,0.000589747,6.752e-05,4.216e-06,0,0.000661483
103,0,0,0.00059342,5.3307e-05,4.25e-06,0,0.000650977
104,0,0,0.000592074,5.3909e-05,4.449e-06,0,0.000650432
