iteration,food_quantity,first_food_arrived,t_ants_s,t_evaporation_s,t_update_s,t_render_s,t_total_s
1,0,0,0.000534436,0.000103959,5.048e-06,0,0.000643443
2,0,0,0.00030353,8.2102e-05,5.251e-06,0,0.000390883
3,0,0,0.000311714,7.1335e-05,4.683e-06,0,0.000387732
4,0,0,0.000314367,6.9576e-05,5.186e-06,0,0.000389129
5,0,0,0.000321704,6.9177e-05,4.783e-06,0,0.000395664
6,0,0,0.00032982,6.8906e-05,5.19e-06,0,0.000403916
7,0,0,0.000329239,6.703e-05,5.519e-06,0,0.000401788
8,0,0,0.000333857,6.6807e-05,5.106e-06,0,0.00040577
9,0,0,0.000330521,6.6417e-05,5.081e-06,0,0.000402019
10,0,0,0.000334746,6.5779e-05,4.954e-06,0,0.000405479
11,0,0,0.000339449,6.8991e-05,5.164e-06,0,0.000413604
12,0,0,0.000341639,6.8232e-05,5.148e-06,0,0.000415019
13,0,0,0.000348279,6.8789e-05,5.013e-06,0,0.000422081
14,0,0,0.000346727,6.6803e-05,5.269e-06,0,0.000418799
15,0,0,0.000347127,7.1968e-05,4.836e-06,0,0.000423931
16,0,0,0.000349099,6.7484e-05,4.954e-06,0,0.000421537
17,0,0,0.000347074,6.8993e-05,5.376e-06,0,0.000421443
18,0,0,0.000350482,6.807e-05,5e-06,0,0.000423552
19,0,0,0.000347541,6.8572e-05,4.97e-06,0,0.000421083
20,0,0,0.000348061,6.7906e-05,5.41e-06,0,0.000421377
21,0,0,0.000348457,6.9102e-05,4.867e-06,0,0.000422426
22,0,0,0.000355092,6.993e-05,5.238e-06,0,0.00043026
23,0,0,0.000359234,6.9874e-05,5.105e-06,0,0.000434213
24,0,0,0.000358582,7.1059e-05,5.19e-06,0,0.000434831
25,0,0,0.000360205,7.0061e-05,4.886e-06,0,0.000435152
26,0,0,0.000355992,7.3957e-05,5.573e-06,0,0.000435522
27,0,0,0.000363674,7.2379e-05,5.175e-06,0,0.000441228
28,0,0,0.000360592,6.9665e-05,5.636e-06,0,0.000435893
29,0,0,0.000362422,7.2636e-05,5.236e-06,0,0.000440294
30,0,0,0.00036062,7.0732e-05,5.368e-06,0,0.00043672
31,0,0,0.000364283,7.1724e-05,5.465e-06,0,0.000441472
32,0,0,0.000366294,7.1734e-05,5.657e-06,0,0.000443685
33,0,0,0.000376901,8.0668e-05,6.437e-06,0,0.000464006
34,0,0,0.000403701,7.9853e-05,6.478e-06,0,0.000490032
35,0,0,0.000397526,7.8244e-05,5.933e-06,0,0.000481703
36,0,0,0.000389969,7.7563e-05,5.953e-06,0,0.000473485
37,0,0,0.00038768,7.9445e-05,5.673e-06,0,0.000472798
38,0,0,0.000402339,8.0358e-05,6.07e-06,0,0.000488767
39,0,0,0.000400388,7.949e-05,5.858e-06,0,0.000485736
40,0,0,0.000394528,7.5906e-05,5.571e-06,0,0.000476005
41,0,0,0.000384442,7.7975e-05,5.667e-06,0,0.000468084
42,0,0,0.000389922,7.6659e-05,5.903e-06,0,0.000472484
43,0,0,0.000385911,7.7195e-05,6.205e-06,0,0.000469311
44,0,0,0.000386804,7.5872e-05,5.923e-06,0,0.000468599
45,0,0,0.000388873,7.9397e-05,5.901e-06,0,0.000474171
46,0,0,0.000400906,7.9014e-05,6.001e-06,0,0.000485921
47,0,0,0.000398666,8.0739e-05,6.044e-06,0,0.000485449
48,0,0,0.000403564,8.4405e-05,5.732e-06,0,0.000493701
49,0,0,0.000414187,8.3048e-05,6.173e-06,0,0.000503408
50,0,0,0.000410159,8.4151e-05,6.169e-06,0,0.000500479
51,0,0,0.000410665,8.3556e-05,6.131e-06,0,0.000500352
52,0,0,0.000409318,8.4621e-05,6.256e-06,0,0.000500195
53,0,0,0.00040928,8.1508e-05,6.209e-06,0,0.000496997
54,0,0,0.000407768,8.5478e-05,6.207e-06,0,0.000499453
55,0,0,0.000409593,8.1398e-05,6.11e-06,0,0.000497101
56,0,0,0.000411963,0.000148028,6.333e-06,0,0.000566324
57,0,0,0.00040012,8.0973e-05,5.723e-06,0,0.000486816
58,0,0,0.000397611,7.9295e-05,6.478e-06,0,0.000483384
59,0,0,0.000397375,7.9939e-05,6.264e-06,0,0.000483578
60,0,0,0.000400985,7.8132e-05,6.489e-06,0,0.000485606
61,0,0,0.000397267,7.8794e-05,6.226e-06,0,0.000482287
62,0,0,0.000418317,5.3076e-05,5.949e-06,0,0.000477342
63,0,0,0.000410354,5.7186e-05,6.046e-06,0,0.000473586
64,0,0,0.000416392,6.102e-05,5.72e-06,0,0.000483132
65,0,0,0.000405218,5.809e-05,6.389e-06,0,0.000469697
66,0,0,0.000406536,5.7052e-05,6.063e-06,0,0.000469651
67,0,0,0.000408245,5.7528e-05,5.861e-06,0,0.000471634
68,0,0,0.000410505,5.8401e-05,6.511e-06,0,0.000475417
69,0,0,0.000411758,5.8999e-05,5.741e-06,0,0.000476498
70,0,0,0.000415054,5.7441e-05,6.202e-06,0,0.000478697
71,0,0,0.000405992,5.8612e-05,6.416e-06,0,0.00047102
72,0,0,0.000410826,5.514e-05,5.699e-06,0,0.000471665
73,0,0,0.000397032,5.8404e-05,6.059e-06,0,0.000461495
74,0,0,0.000395847,5.6885e-05,6.146e-06,0,0.000458878
75,0,0,0.000406014,5.5654e-05,5.635e-06,0,0.000467303
76,0,0,0.000405358,5.6487e-05,5.689e-06,0,0.000467534
77,0,0,0.000400005,5.4632e-05,5.624e-06,0,0.000460261
78,0,0,0.00039533,6.549e-05,4.472e-06,0,0.000465292
79,0,0,0.000397135,5.5885e-05,5.842e-06,0,0.000458862
80,0,0,0.000396154,5.5851e-05,5.616e-06,0,0.000457621
81,0,0,0.000396947,5.7419e-05,5.887e-06,0,0.000460253
82,0,0,0.000397144,5.7926e-05,6.319e-06,0,0.000461389
83,0,0,0.000402424,5.5693e-05,5.801e-06,0,0.000463918
84,0,0,0.000398418,6.1912e-05,6.112e-06,0,0.000466442
85,0,0,0.000407115,5.5371e-05,6.335e-06,0,0.000468821
86,0,0,0.000399997,5.3869e-05,5.552e-06,0,0.000459418
87,0,0,0.000395954,5.3863e-05,5.659e-06,0,0.000455476
88,0,0,0.00040052,5.805e-05,6.285e-06,0,0.000464855
89,0,0,0.000406426,5.6848e-05,5.591e-06,0,0.000468865
90,0,0,0.000412284,5.6149e-05,5.989e-06,0,0.000474422
91,0,0,0.000394709,5.4602e-05,6.048e-06,0,0.000455359
92,0,0,0.000399236,5.6546e-05,6.027e-06,0,0.000461809
93,0,0,0.000401369,5.5201e-05,6.21e-06,0,0.00046278
94,0,0,0.000407616,5.4742e-05,5.882e-06,0,0.00046824
95,0,0,0.00039549,5.6476e-05,6.139e-06,0,0.000458105
96,0,0,0.000398714,5.6189e-05,8.371e-06,0,0.000463274
97,0,0,0.000393923,5.508e-05,5.888e-06,0,0.000454891
98,0,0,0.000400297,5.6351e-05,6.024e-06,0,0.000462672
99,0,0,0.000398982,5.5741e-05,5.562e-06,0,0.000460285
100,0,0,0.000395073,5.5691e-05,5.567e-06,0,0.000456331
101,0,0,0.000406076,5.5066e-05,6.118e-06,0,0.00046726
102,0,0,0.00039214,5.5962e-05,6.154e-06,0,0.000454256
103,0,0,0.000398306,5.5109e-05,6.279e-06,0,0.000459694
104,0,0,0.000397601,5.5578e-05,6.207e-06,0,0.000459386
105,0,0,0.000395353,5.625e-05,5.722e-06,0,0.000457325
106,0,0,0.000395882,5.5789e-05,6.025e-06,0,0.000457696
107,0,0,0.000397264,5.5746e-05,5.951e-06,0,0.000458961
108,0,0,0.000399916,5.6386e-05,6.039e-06,0,0.000462341
109,0,0,0.000394236,5.7868e-05,5.643e-06,0,0.000457747
110,0,0,0.000395257,5.6529e-05,6.298e-06,0,0.000458084
111,0,0,0.000395508,5.666e-05,6.098e-06,0,0.000458266
112,0,0,0.000397585,5.5842e-05,6.214e-06,0,0.000459641
113,0,0,0.000395137,5.5165e-05,6.122e-06,0,0.000456424
114,0,0,0.000396081,5.5761e-05,5.454e-06,0,0.000457296
115,0,0,0.000393966,5.594e-05,5.778e-06,0,0.000455684
116,0,0,0.000392412,5.7227e-05,6.066e-06,0,0.000455705
117,0,0,0.000392061,5.5895e-05,5.358e-06,0,0.000453314
118,0,0,0.000400909,6.7287e-05,6.079e-06,0,0.000474275
119,0,0,0.000396962,5.7763e-05,5.592e-06,0,0.000460317
