iteration,food_quantity,first_food_arrived,t_ants_s,t_evaporation_s,t_update_s,t_render_s,t_total_s
1,0,0,0.004045861,0.007000373,4.363e-06,0,0.011050597
2,0,0,0.005943045,0.006011913,4.012e-06,0,0.01195897
3,0,0,0.005979147,0.00121363,3.826e-06,0,0.007196603
4,0,0,0.000165687,3.1264e-05,3.712e-06,0,0.000200663
5,0,0,0.00015889,3.0123e-05,3.709e-06,0,0.000192722
6,0,0,0.000161824,2.9785e-05,3.692e-06,0,0.000195301
7,0,0,0.000161696,3.1608e-05,3.735e-06,0,0.000197039
8,0,0,0.0001602,2.9884e-05,3.672e-06,0,0.000193756
9,0,0,0.000162824,3.0544e-05,3.706e-06,0,0.000197074
10,0,0,0.000162206,2.9532e-05,3.628e-06,0,0.000195366
11,0,0,0.000173935,3.0875e-05,3.94e-06,0,0.00020875
12,0,0,0.000172068,3.5312e-05,3.961e-06,0,0.000211341
13,0,0,0.001054624,3.1649e-05,4.074e-06,0,0.001090347
14,0,0,0.000175453,3.2013e-05,4.102e-06,0,0.000211568
15,0,0,0.000176045,3.1779e-05,4.208e-06,0,0.000212032
16,0,0,0.000176929,3.231e-05,3.938e-06,0,0.000213177
17,0,0,0.000177512,3.2205e-05,4.035e-06,0,0.000213752
18,0,0,0.000193504,3.3184e-05,4.408e-06,0,0.000231096
19,0,0,0.000188021,3.2981e-05,4.43e-06,0,0.000225432
20,0,0,0.000187159,3.3303e-05,4.553e-06,0,0.000225015
21,0,0,0.000188922,3.3279e-05,4.49e-06,0,0.000226691
22,0,0,0.000198682,3.4533e-05,4.46e-06,0,0.000237675
23,0,0,0.000195869,3.4407e-05,4.514e-06,0,0.00023479
24,0,0,0.000196291,3.4404e-05,4.413e-06,0,0.000235108
25,0,0,0.000192857,3.3922e-05,4.488e-06,0,0.000231267
26,0,0,0.000619521,0.000500953,4.873e-06,0,0.001125347
27,0,0,0.000220817,3.8165e-05,4.743e-06,0,0.000263725
28,0,0,0.000209468,3.764e-05,4.842e-06,0,0.00025195
29,0,0,0.000208327,3.7431e-05,4.733e-06,0,0.000250491
30,0,0,0.000355881,9.2106e-05,4.869e-06,0,0.000452856
31,0,0,0.000215792,3.8671e-05,4.908e-06,0,0.000259371
32,0,0,0.000215966,3.8727e-05,5.058e-06,0,0.000259751
33,0,0,0.00021712,3.8963e-05,5.12e-06,0,0.000261203
34,0,0,0.000217437,3.8675e-05,4.932e-06,0,0.000261044
35,0,0,0.000214588,4.0949e-05,5.167e-06,0,0.000260704
36,0,0,0.000220009,4.3234e-05,5.236e-06,0,0.000268479
37,0,0,0.000227639,4.0272e-05,5.196e-06,0,0.000273107
38,0,0,0.000225259,4.0586e-05,5.338e-06,0,0.000271183
39,0,0,0.000231115,4.2411e-05,5.274e-06,0,0.0002788
40,0,0,0.000232711,4.1932e-05,5.55e-06,0,0.000280193
41,0,0,0.00023457,5.6665e-05,5.403e-06,0,0.000296638
42,0,0,0.000232614,4.8382e-05,6.016e-06,0,0.000287012
43,0,0,0.000268249,4.8264e-05,6.487e-06,0,0.000323
44,0,0,0.000266288,4.7117e-05,5.984e-06,0,0.000319389
45,0,0,0.000258597,4.727e-05,6.236e-06,0,0.000312103
46,0,0,0.000258743,4.7379e-05,6.07e-06,0,0.000312192
47,0,0,0.000267816,4.765e-05,6.337e-06,0,0.000321803
48,0,0,0.000266759,4.852e-05,6.538e-06,0,0.000321817
49,0,0,0.000267019,4.7645e-05,6.507e-06,0,0.000321171
50,0,0,0.000278703,5.0505e-05,6.584e-06,0,0.000335792
51,0,0,0.001013007,0.00065307,6.455e-06,0,0.001672532
52,0,0,0.000344282,4.9302e-05,6.692e-06,0,0.000400276
53,0,0,0.000277766,4.9267e-05,6.485e-06,0,0.000333518
54,0,0,0.000277678,5.0916e-05,6.44e-06,0,0.000335034
55,0,0,0.000281068,5.0928e-05,6.564e-06,0,0.00033856
56,0,0,0.000277189,5.0082e-05,6.356e-06,0,0.000333627
57,0,0,0.000278292,5.0559e-05,6.64e-06,0,0.000335491
58,0,0,0.00027974,5.0962e-05,6.76e-06,0,0.000337462
59,0,0,0.000276921,5.0197e-05,6.742e-06,0,0.00033386
60,0,0,0.00027718,5.0154e-05,6.771e-06,0,0.000334105
61,0,0,0.000277928,5.0207e-05,6.821e-06,0,0.000334956
62,0,0,0.000278574,4.9796e-05,6.627e-06,0,0.000334997
63,0,0,0.000275962,4.9999e-05,6.66e-06,0,0.000332621
64,0,0,0.000278133,4.9887e-05,6.61e-06,0,0.00033463
65,0,0,0.00028747,5.0185e-05,6.767e-06,0,0.000344422
66,0,0,0.000276272,4.9619e-05,6.632e-06,0,0.000332523
