iteration,food_quantity,first_food_arrived,t_ants_s,t_evaporation_s,t_update_s,t_render_s,t_total_s
1,0,0,0.000968392,0.000193408,4.685e-06,0,0.001166485
2,0,0,0.000769473,0.000169577,4.787e-06,0,0.000943837
3,0,0,0.000715786,0.000130993,4.65e-06,0,0.000851429
4,0,0,0.00066953,8.6922e-05,4.341e-06,0,0.000760793
5,0,0,0.000625798,8.4427e-05,4.668e-06,0,0.000714893
6,0,0,0.000634802,8.5428e-05,4.628e-06,0,0.000724858
7,0,0,0.000645189,8.5286e-05,4.395e-06,0,0.00073487
8,0,0,0.000646017,8.379e-05,5.123e-06,0,0.00073493
9,0,0,0.000651058,8.4767e-05,4.324e-06,0,0.000740149
10,0,0,0.000644861,8.4926e-05,4.49e-06,0,0.000734277
11,0,0,0.000651867,8.5301e-05,4.342e-06,0,0.00074151
12,0,0,0.000656165,8.5136e-05,4.946e-06,0,0.000746247
13,0,0,0.000654111,8.3979e-05,4.352e-06,0,0.000742442
14,0,0,0.000654241,8.4624e-05,4.744e-06,0,0.000743609
15,0,0,0.000657355,8.453e-05,4.76e-06,0,0.000746645
16,0,0,0.000660944,8.5165e-05,4.389e-06,0,0.000750498
17,0,0,0.000664478,8.4596e-05,4.251e-06,0,0.000753325
18,0,0,0.000661904,8.4901e-05,4.565e-06,0,0.00075137
19,0,0,0.000664411,8.2834e-05,4.619e-06,0,0.000751864
20,0,0,0.000666404,8.2645e-05,4.785e-06,0,0.000753834
21,0,0,0.000668033,8.2788e-05,4.328e-06,0,0.000755149
22,0,0,0.000666369,9.503e-05,4.795e-06,0,0.000766194
23,0,0,0.000667012,8.2734e-05,4.514e-06,0,0.00075426
24,0,0,0.000669079,8.2146e-05,4.497e-06,0,0.000755722
25,0,0,0.000669491,8.2648e-05,4.392e-06,0,0.000756531
26,0,0,0.000666507,8.2592e-05,7.219e-06,0,0.000756318
27,0,0,0.000666921,8.2144e-05,4.572e-06,0,0.000753637
28,0,0,0.000671317,8.2689e-05,4.44e-06,0,0.000758446
29,0,0,0.00066948,8.0957e-05,4.62e-06,0,0.000755057
30,0,0,0.000662565,8.4132e-05,4.401e-06,0,0.000751098
31,0,0,0.000668375,8.1935e-05,4.78e-06,0,0.00075509
32,0,0,0.000661687,8.2051e-05,4.626e-06,0,0.000748364
33,0,0,0.000664751,8.2353e-05,4.268e-06,0,0.000751372
34,0,0,0.000661936,8.3682e-05,4.748e-06,0,0.000750366
35,0,0,0.000663422,8.2673e-05,4.723e-06,0,0.000750818
36,0,0,0.000675523,6.1308e-05,4.372e-06,0,0.000741203
37,0,0,0.000678135,6.5277e-05,4.524e-06,0,0.000747936
38,0,0,0.000671466,6.6417e-05,4.807e-06,0,0.00074269
